t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_scanned_mug_x,object_scanned_mug_y,object_scanned_mug_z
0.08,0.0,0.0,-0.005626568952094803,0.09593808223955985,0.00060856110589718,0.006466801682145903,0.09404757012944398,0.000526805147736589,0.00252963779267077,0.07550655668417251,0.00043891772296108026,0.00011779202416732359,0.09593808223955985,0.0005749753926228069,0.0010205041382517852,0.09291935768132176,0.000551846310462841,0.0030672683093274163,0.09291935768132176,0.0005404651280094335,0.0004009871341577114,0.09404757012944398,0.0005620579210171885,0.0005408789047016106,0.07401865890184937,0.0004411080186789802,0.002391298001754591,0.07313071706293275,0.0004254908010188963,2.496,0.0,0.044899875976802756,0.12499635601156206,0.07867221152325389
0.082,0.0,0.0,-0.0057631921117753514,0.09839803306621522,0.0006241476121098602,0.0066905761702004095,0.0964590462866092,0.0005399534676267798,0.002714346659203719,0.07744262224017694,0.00044947790668503705,0.00012722962136443516,0.09839803306621522,0.0005896814462522874,0.001099953151988528,0.09530190531417616,0.0005656884070555462,0.0033041670898866205,0.09530190531417616,0.0005534078220290925,0.0004322751278463756,0.0964590462866092,0.0005763483549147089,0.0005832152451157412,0.07591657323266603,0.00045225416596778647,0.0025759451492414643,0.07500586365429,0.00043568739391521244,2.56,0.0,0.04489720033496033,0.12499624027863131,0.07867688209623887
0.084,0.0,0.0,-0.005898604596452532,0.10085798389287061,0.0006397270560278758,0.006918125225661158,0.09887052244377444,0.0005530796776414442,0.0029079312039507,0.07937868779618136,0.0004599860468218659,0.00013717868837479172,0.10085798389287061,0.0006043845256290371,0.0011834182014956673,0.09768445294703057,0.0005795069987702522,0.0035527982368686534,0.09768445294703057,0.0005662817151428637,0.00046515385434986825,0.09887052244377444,0.0005906294838955683,0.0006277207276983031,0.07781448756348268,0.0004633876339102016,0.0027697313315428783,0.07688101024564725,0.00044583039057843475,2.624,0.0,0.0448945246931179,0.12499612454570055,0.07868155266922384
0.08600000000000001,0.0,0.0,-0.006032772607688571,0.103317934719526,0.0006552992358958711,0.00714953833747685,0.10128199860093967,0.0005661832402516711,0.0031105918210460287,0.08131475335218578,0.0004704409328894105,0.00014765522612204514,0.103317934719526,0.0006190845361869073,0.0012709977894070086,0.10006700057988498,0.0005933014942703359,0.003813425465895149,0.10006700057988498,0.0005790852140580979,0.0004996632767707782,0.10128199860093967,0.0006049010684795388,0.0006744514429188124,0.07971240189429933,0.0004745080869996062,0.0029728614113617505,0.0787561568370045,0.0004559185530327698,2.688,0.0,0.044891849051275474,0.1249960088127698,0.07868622324220882
0.088,0.0,0.0,-0.006165662170702853,0.10577788554618138,0.0006708639489232197,0.007384904892892066,0.1036934747581049,0.0005792636185237683,0.0033225275209233704,0.08325081890819021,0.00048084136252286505,0.00015867548111046022,0.10577788554618138,0.000633781381920356,0.001362790362734041,0.10244954821273938,0.0006070713025399943,0.004086310617974958,0.10244954821273938,0.0005918167364810654,0.0005358434092463415,0.1036934747581049,0.0006191628688880048,0.0007234636570459957,0.08161031622511598,0.000485615188693183,0.0031855387517641435,0.08063130342836176,0.000465950652102,2.7520000000000002,0.0,0.04488917340943305,0.12499589307983905,0.0786908938151938
0.09,0.0,0.0,-0.006297239130594014,0.10823783637283674,0.0006864209912612376,0.007624314174910999,0.10610495091527011,0.0005923202761342684,0.0035439358997395747,0.08518688446419462,0.0004911861416596275,0.00017025595108321646,0.10823783637283674,0.0006484749653503577,0.0014588943106550783,0.10483209584559378,0.0006208158328971584,0.004371713618363678,0.10483209584559378,0.0006044747113657129,0.0005737343182558019,0.10610495091527011,0.0006334146450361427,0.0007748138151593796,0.08350823055593262,0.0004967086013933198,0.003407965183402859,0.082506450019719,0.00047592546760772916,2.816,0.0,0.04488649776759062,0.1249957773469083,0.07869556438817878
0.092,0.0,0.0,-0.006427469148582191,0.11069778719949212,0.0007019701579805169,0.007867855359725126,0.10851642707243535,0.0006053526773851461,0.0037750131090364693,0.08712295002019904,0.0005014740847227568,0.0001824133906567355,0.11069778719949212,0.0006631651874904535,0.0015594079622446321,0.10721464347844818,0.0006345344950067586,0.004669892435749337,0.10721464347844818,0.000617057579160507,0.0006133761239317986,0.10851642707243535,0.0006476561565250773,0.000828558544071032,0.08540614488674927,0.0005077879864295394,0.0036403409720113444,0.08438159661107625,0.0004858417885660403,2.88,0.0,0.04488382212574819,0.12499566161397754,0.07870023496116375
0.094,0.0,0.0,-0.006556317698271826,0.11315773802614751,0.0007175112430483782,0.008115617514104037,0.11092790322960058,0.0006183602872192527,0.004015953825645773,0.08905901557620347,0.000511704014803002,0.0001951648169304741,0.11315773802614751,0.0006778519478129447,0.0016644295841418562,0.10959719111130259,0.0006482266988943478,0.004981103041771223,0.10959719111130259,0.0006295637920533195,0.0006548090013758182,0.11092790322960058,0.0006618871626340127,0.0008847546551556445,0.08730405921756593,0.0005188530040409694,0.0038828647861736953,0.0862567432024335,0.000495698413382533,2.944,0.0,0.044881146483905766,0.12499554588104679,0.07870490553414873
0.096,0.0,0.0,-0.006683750061935452,0.1156176888528029,0.0007330440393064483,0.008367689592748643,0.11333937938676582,0.0006313425712359706,0.004266951221842254,0.0909950811322079,0.0005218747638393728,0.00020852751507162374,0.1156176888528029,0.0006925351442152345,0.0017740573781569236,0.111979738744157,0.0006618918549600909,0.005305599370878828,0.111979738744157,0.0006419918142143146,0.000698073181977741,0.11333937938676582,0.00067610742231234,0.0009434591470871726,0.08920197354838258,0.0005299033133593617,0.00413573366537649,0.08813188979379075,0.0005054941500457023,3.008,0.0,0.04487847084206334,0.12499543014811604,0.07870957610713371
0.098,0.0,0.0,-0.006809731326818843,0.11807763967945828,0.0007485683384483623,0.00862416043560601,0.11575085554393105,0.0006442989957070945,0.004528196935750207,0.09293114668821233,0.0005319851727982204,0.00022251904387416037,0.11807763967945828,0.00070721467298632,0.0018883894788142175,0.1143622863770114,0.000675529373993127,0.005643633280537765,0.1143622863770114,0.0006543401220367955,0.0007432089547395103,0.11575085554393105,0.0006903166941717198,0.0010047292084802706,0.09109988787919923,0.0005409385723926724,0.004399142988348131,0.09000703638514801,0.0005152278163186291,3.072,0.0,0.04487579520022091,0.12499531441518529,0.07871424668011869
0.1,0.0,0.0,-0.006934226381467941,0.12053759050611365,0.0007640839309975949,0.008885118765145075,0.11816233170109627,0.0006572290275929416,0.004799881042008278,0.09486721224421675,0.0005420340918507993,0.000237157241291688,0.12053759050611365,0.000721890428773437,0.0020075239508312356,0.11674483400986581,0.0006891386671863096,0.005995454511789504,0.11674483400986581,0.0006666072043759682,0.0007902566676029444,0.11816233170109627,0.0007045147364781407,0.0010686222204347887,0.09299780221001588,0.0005519584380092137,0.004673286441691324,0.09188218297650526,0.0005248982399289428,3.136,0.0,0.044873119558378485,0.12499519868225453,0.07871891725310366
0.10200000000000001,0.0,0.0,-0.0070571999120779575,0.12299754133276904,0.0007795906062854219,0.009150653183592497,0.12057380785826151,0.0006701321345586986,0.0050821920226976295,0.09680327780022117,0.0005520203805492774,0.00025246022994352297,0.12299754133276904,0.0007365623045488642,0.0021315587865321315,0.11912738164272021,0.000702719146151334,0.006361310650171669,0.11912738164272021,0.0006787915627855843,0.0008392567287817139,0.12057380785826151,0.0007187013071439514,0.0011351957589816222,0.09489571654083254,0.0005629625659223865,0.004958355988814266,0.09375732956786251,0.0005345042587570271,3.2,0.0,0.04487044391653606,0.12499508294932378,0.07872358782608864
0.10400000000000001,0.0,0.0,-0.007178616398865039,0.12545749215942442,0.0007950881524290143,0.00942085217012795,0.12298528401542674,0.0006830077849910055,0.005375316738538379,0.0987393433562256,0.0005619429080011678,0.00026844642259346634,0.12545749215942442,0.0007512301915768854,0.0022605919031948338,0.12150992927557462,0.0007162702229342549,0.006741447087005603,0.12150992927557462,0.0006908917117524176,0.000890249608097495,0.12298528401542674,0.0007328761637198702,0.0012045075974282317,0.09679363087164919,0.0005739506106760055,0.0052545418391660575,0.09563247615921976,0.000544044721022433,3.2640000000000002,0.0,0.04486776827469363,0.12499496721639303,0.07872825839907362
0.106,0.0,0.0,-0.007298440112460898,0.1279174429860798,0.0008105763563096691,0.009695804078038123,0.12539676017259196,0.0006958554480147841,0.005679440400359198,0.10067540891223002,0.0005718005530421499,0.00028513452760071413,0.1279174429860798,0.000765893979380918,0.0023947211403307057,0.12389247690842903,0.0007297913100314052,0.007136106981057811,0.12389247690842903,0.0007029061789285405,0.0009432758383203098,0.12539676017259196,0.0007470390633869668,0.001276615708602178,0.09869154520246584,0.0005849222256302257,0.0055620324177818,0.097507622750577,0.0005535184854684657,3.3280000000000003,0.0,0.044865092632851204,0.12499485148346227,0.0787329289720586
0.108,0.0,0.0,-0.007416635110330794,0.13037739381273517,0.0008260550035511764,0.009975597131828755,0.12780823632975719,0.0007086745935103144,0.005994746540844925,0.10261147446823443,0.0005815922044072515,0.0003025435543423569,0.13037739381273517,0.0007805535557108068,0.002534044256895735,0.12627502454128342,0.0007432818204057163,0.007545531220581866,0.12627502454128342,0.0007148335053613537,0.0009983760165130598,0.12780823632975719,0.0007611897629486212,0.0013515782669910456,0.10058945953328248,0.0005958770629480818,0.005881014335142782,0.09938276934193425,0.0005629244215449147,3.392,0.0,0.04486241699100878,0.12499473575053152,0.07873759954504357
0.11,0.0,0.0,-0.007533165233215253,0.13283734463939056,0.0008415238784983283,0.010260319424294017,0.13021971248692243,0.0007214646921305621,0.006321416986566963,0.10454754002423886,0.0005913167609003636,0.00032069281860692197,0.13283734463939056,0.0007952088065102892,0.002678658928432258,0.1286575721741378,0.0007567411675034524,0.007969958385747248,0.1286575721741378,0.0007266722457213357,0.0010555908053802516,0.13021971248692243,0.0007753280188224562,0.001429453650777153,0.10248737386409913,0.0006068147735826486,0.006211672357357095,0.1012579159332915,0.0005722614095888923,3.456,0.0,0.04485974134916635,0.12499462001760077,0.07874227011802855
0.112,0.0,0.0,-0.007647994101595911,0.13529729546604594,0.0008569827641955672,0.010550058913542581,0.13263118864408766,0.0007342252153187619,0.006659631830301231,0.10648360558024328,0.0006009731315620579,0.0003396019479584134,0.13529729546604594,0.0008098596158846341,0.002828662744140247,0.13104011980699223,0.00077016876527136,0.008409624711461543,0.13104011980699223,0.0007384209685274699,0.0011149609346209112,0.13263118864408766,0.0007894535870322444,0.001510300443765482,0.10438528819491578,0.0006177350072648319,0.006554189376665971,0.10313306252464875,0.00058152834100375,3.52,0.0,0.04485706570732392,0.12499450428467002,0.07874694069101353
0.114,0.0,0.0,-0.007761085112185864,0.1377572462927013,0.0008724314423657833,0.010844903419979724,0.13504266480125288,0.0007469556353262619,0.007009569403638328,0.1084196711362477,0.0006105602358356789,0.00035929088707030784,0.1377572462927013,0.0008245058660684574,0.0029841532038772166,0.13342266743984663,0.0007835640281742383,0.00886476405059237,0.13342266743984663,0.0007500782563703106,0.0011765272022856805,0.13504266480125288,0.0008035662231997918,0.001594177437203277,0.10628320252573244,0.0006286374124918017,0.006908746382281057,0.105008209116006,0.0005907241184360402,3.584,0.0,0.044854390065481496,0.12499438855173926,0.0787516112639985
0.116,0.0,0.0,-0.007872401434444901,0.1402171971193567,0.0008878696933892555,0.011144940623244833,0.13745414095841813,0.0007596554252306304,0.007371406249890577,0.11035573669225213,0.0006200770037316828,0.00037977990302896477,0.1402171971193567,0.0008391474373937183,0.003145227715085825,0.13580521507270105,0.0007969263712129431,0.00933560783759528,0.13580521507270105,0.0007616427061326521,0.0012403304761380801,0.13745414095841813,0.0008176656825367947,0.0016811436314898083,0.10818111685654909,0.0006395216365160749,0.007275522431557791,0.10688335570736325,0.0005998476559504932,3.648,0.0,0.04485171442363907,0.12499427281880851,0.07875628183698348
0.11800000000000001,0.0,0.0,-0.007981906007120005,0.14267714794601208,0.0009032972962827419,0.011450258059103692,0.13986561711558335,0.0007723240589540311,0.007745317097300506,0.11229180224825656,0.0006295223759901959,0.0004010895906059134,0.14267714794601208,0.0008537842082578988,0.003311983589648266,0.13818776270555544,0.0008102552099428178,0.009822385052553886,0.13818776270555544,0.0007731129292077609,0.001306411695019923,0.13986561711558335,0.0008317517198366715,0.0017712582377748096,0.11007903118736574,0.0006503873253352556,0.007654694621509987,0.10875850229872051,0.0006088978792029763,3.712,0.0,0.04484903878179664,0.12499415708587776,0.07876095240996846
0.12,0.0,0.0,-0.008089561534811468,0.14513709877266748,0.0009187140286787249,0.011760943116294942,0.1422770932727486,0.0007849610112818695,0.00813147483255532,0.11422786780426099,0.000638895304241763,0.0004232408774984801,0.14513709877266748,0.0008684160550923694,0.0034845180406665732,0.14057031033840986,0.0008235499604925696,0.010325322185638286,0.14057031033840986,0.0007844875517151358,0.0013748118702208544,0.1422770932727486,0.0008458240894663721,0.0018645806794441386,0.1119769455181824,0.0006612341236824455,0.008046438060670654,0.11063364889007776,0.0006178737256114067,3.7760000000000002,0.0,0.044846363139954215,0.124994041352947,0.07876562298295343
0.122,0.0,0.0,-0.008195330484565036,0.14759704959932282,0.0009341196668048058,0.012077083033330131,0.1446885694299138,0.0007975657578817131,0.008530050474611816,0.1161639333602654,0.0006481947511662605,0.0004462550295382226,0.14759704959932282,0.0008830428523309461,0.0036629281791679923,0.14295285797126425,0.0008368100395835861,0.010844643201987901,0.14295285797126425,0.0007957652147137558,0.0014455720868519924,0.1446885694299138,0.0008598825453581577,0.001961170593491237,0.11387485984899903,0.0006720616750173293,0.008450925841304033,0.112508795481435,0.0006267741445245861,3.84,0.0,0.04484368749811179,0.12499392562001625,0.07877029355593841
0.124,0.0,0.0,-0.008299175082490404,0.15005700042597822,0.0009495139854632595,0.012398764895246776,0.14710004558707904,0.0008101377753224934,0.008941213148836188,0.11809999891626982,0.0006574196906499481,0.00047015365586663944,0.15005700042597822,0.0008976644723786401,0.0038473110107345786,0.14533540560411864,0.0008500348645497039,0.01138056950702468,0.14533540560411864,0.0008069445744127844,0.0015187335052236368,0.14710004558707904,0.0008739268410013622,0.0020610878317729956,0.11577277417981569,0.0006828696215179467,0.008868329011973748,0.11438394207279225,0.0006355980973889293,3.904,0.0,0.04484101185626936,0.1249938098870855,0.07877496412892339
0.126,0.0,0.0,-0.008401057310406449,0.1525169512526336,0.0009648967580107439,0.01272607563031387,0.14951152174424426,0.0008226765410939849,0.009365130061463054,0.12003606447227425,0.0006665691079406284,0.0004949587140776262,0.1525169512526336,0.0009122807855806018,0.004037763432056228,0.14771795323697307,0.0008632238533574309,0.011933319912202546,0.14771795323697307,0.0008180243023796903,0.0015943373622270094,0.14951152174424426,0.0008879567294341237,0.002164392462148664,0.11767068851063234,0.0006936576040731561,0.00929881655047192,0.1162590886641495,0.0006443445579130544,3.968,0.0,0.044838336214426934,0.12499369415415475,0.07877963470190837
0.128,0.0,0.0,-0.008500938902513558,0.154976902079289,0.0009802677563381726,0.013059102006689319,0.1519229979014095,0.0008351815336265739,0.009801966474378046,0.12197213002827867,0.0006756419998008937,0.000520692515326152,0.154976902079289,0.0009268916601912683,0.0042343822274063525,0.15010050086982746,0.0008763764246266274,0.012503110601198974,0.15010050086982746,0.0008290030857457496,0.001672424972719983,0.1519229979014095,0.0009019719632350951,0.002271144769500476,0.11956860284144899,0.0007044252622758019,0.009742555337114009,0.11813423525550676,0.000653012512230209,4.032,0.0,0.04483566057258451,0.124993578421224,0.07878430527489334
0.13,0.0,0.0,-0.008598781342093409,0.15743685290594436,0.0009956267508507476,0.013397930629028738,0.15433447405857473,0.0008476522323113124,0.010251885680228176,0.12390819558428309,0.0006846373746594303,0.0005473777294026325,0.15743685290594436,0.0009414969623437093,0.004437264065039449,0.15248304850268188,0.0008894919976516532,0.013090155096554371,0.15248304850268188,0.0008398796274088975,0.001753037730916755,0.15433447405857473,0.0009159722945151285,0.002381405256634688,0.12146651717226564,0.000715172234416591,0.010199710128404108,0.12000938184686401,0.0006616009590585001,4.096,0.0,0.04483298493074208,0.12499346268829324,0.07878897584787832
0.132,0.0,0.0,-0.00869454585823655,0.15989680373259976,0.001010973510448159,0.013742647935045147,0.15674595021573998,0.0008600881175202673,0.010715048977864204,0.12584426114028752,0.000693554252760356,0.0005750373897724796,0.15989680373259976,0.0009560965560191828,0.004646505493509836,0.15486559613553627,0.000902569992422981,0.013694664226764975,0.15486559613553627,0.0008506526462338914,0.0018362171117814112,0.15674595021573998,0.0009299574749089394,0.0024952346450617707,0.1233644315030823,0.0007258981574786857,0.010670443531075297,0.12188452843822126,0.0006701089098589029,4.16,0.0,0.04483030928889965,0.12499334695536249,0.0787936464208633
0.134,0.0,0.0,-0.008788193422598133,0.16235675455925513,0.00102630780250495,0.014093340192019039,0.1591574263729052,0.0008724886706271603,0.011191615648119099,0.12778032669629194,0.0007023916663105664,0.0006036948985803076,0.16235675455925513,0.0009706903030168958,0.004862202937910842,0.1572481437683907,0.0009156098296492851,0.014316846093834825,0.1572481437683907,0.0008613208772497543,0.001922004672425327,0.1591574263729052,0.0009439272555667427,0.002612693875654516,0.12526234583389895,0.0007366026671330231,0.011154915976509649,0.1237596750295785,0.0006785353889910193,4.224,0.0,0.044827633647057226,0.12499323122243174,0.07879831699384827
0.136,0.0,0.0,-0.00887968474618216,0.1648167053859105,0.001041629392851052,0.014450093493258343,0.16156890253007042,0.0008848533740283082,0.011681742929926704,0.12971639225229636,0.0007111486596250635,0.0006333740316182827,0.1648167053859105,0.0009852780629239812,0.0050844526960337885,0.15963069140124508,0.0009286109307800054,0.014956906041292309,0.15963069140124508,0.0008718830718444615,0.002010442053508341,0.16156890253007042,0.0009578813871458706,0.0027338441091828585,0.1271602601647156,0.0007472853977343665,0.011653285695542373,0.12563482162093575,0.0006868794338665567,4.288,0.0,0.0448249580052148,0.12499311548950098,0.07880298756683325
