t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_horizontal_cylinder_radius4x_x,object_horizontal_cylinder_radius4x_y,object_horizontal_cylinder_radius4x_z
0.04,63.0,18950.315814550948,-0.39194949155268816,0.06364108584505145,0.00231699450733252,0.3203852897369276,0.02474631987541588,-0.0015159824007853057,-0.0689077577804774,0.024258680177882068,0.0005375231851408505,-0.051506380037396285,0.062387003621575614,0.0005385760936878845,-0.13454969706451037,0.023967668459939397,0.0007673465118496083,0.07988784809804053,0.03381203048658356,-0.00015331694265238426,-0.05648529977156891,0.061638597320487466,0.0005507627673975365,-0.12674243131668764,0.03314574602883426,0.0007983187532098983,0.07916192460342622,0.03274812338722259,-0.00016801745655704284,-0.3937233593666501,0.03282401960812636,0.002133408787477939,0.32201000567837984,0.0610266467433299,-0.001302027352683561,-0.05135255189760215,0.059824083464860955,0.0006517106579249326,5.13242485890231e-06,0.032177204442310425,0.00019303698719419802,1.192629636614038e-05,0.03179120060885017,0.00019068632367872306,0.0005663365379024913,0.05910642243896034,0.00035173623913966435,1.4249999999999998,0.0,0.07499459918468618,0.15750844099734926,0.06550574063494628
0.042,65.0,22313.245190385845,-0.4749108832147217,0.06699061667900152,0.0027536406493901384,0.3723996347991676,0.026048757763595665,-0.0017660191918399916,-0.07148128859901225,0.025535452818823228,0.0005666592635958038,-0.07331372924518198,0.06567053012797433,0.0007030614609922237,-0.18661394322458005,0.02522912469467305,0.0009586729305551006,0.11260831958502224,0.03559161103850901,-0.0002657774223571891,-0.07997325635904674,0.06488273402156576,0.000728208202758808,-0.1765490391506694,0.03489025897772027,0.0009697961417664475,0.11087945730422824,0.03447170882865536,-0.00026814129464862517,-0.479409246038406,0.03455159958750143,0.002569649753724909,0.3759186517200902,0.06423857551929463,-0.0015466285809545113,-0.05262944335759214,0.06297271943669575,0.0006859516280057874,5.976607574095261e-06,0.033870741518221496,0.00020319365456017557,1.3910205464935412e-05,0.033464421693526494,0.0002007149723829621,0.0006578330462479317,0.06221728677785299,0.00036990570143970294,1.4999999999999998,0.0,0.07498964454541365,0.15658373936526465,0.06387949593350743
0.044,66.0,22684.979211975962,-0.5585800137223862,0.0703401475129516,0.00327150618436604,0.4305403650870434,0.02735119565177545,-0.002070290634884353,-0.07240565979754002,0.026812225459764392,0.0005897610843526598,-0.08325896992043258,0.06895405663437305,0.0008536067152773301,-0.25392725097161156,0.026490580929406704,0.0012786271449239206,0.15123884425194986,0.03737119159043446,-0.00045142276796752664,-0.09062803337795483,0.06812687072264405,0.0008886007624901447,-0.24215445512049766,0.03663477192660629,0.0012791028664636541,0.14834816519497793,0.036195294270088135,-0.00044810497820484065,-0.562437375543994,0.036279179566876506,0.0030941305536316952,0.4338794530334128,0.06745050429525937,-0.0018508088845489853,-0.05390652710037549,0.06612135540853054,0.0007125047925967362,6.910787105424536e-06,0.035564278594132574,0.0002133498119193509,1.611141711777585e-05,0.035137642778202825,0.00021074239543642735,0.0007586500000315648,0.06532815111674564,0.00038802190842298625,1.575,0.0,0.07498710680886549,0.15552572219841532,0.0619897365238779
0.046,66.0,22756.343028404932,-0.6415351115248846,0.07368967834690168,0.003793618152415727,0.4923795613722355,0.028653633539955235,-0.0024113203892825287,-0.07183467876696462,0.028088998100705552,0.0006029679473894734,-0.08352529369356758,0.07223758314077178,0.0009329793183672261,-0.33095346293015004,0.027752037164140358,0.0016900757288145116,0.18885638446999153,0.039150772142359916,-0.0006725284326575397,-0.09112115697151929,0.07137100742372234,0.000971994244810063,-0.3184654146784113,0.0383792848754923,0.0016832024399759398,0.18676454868229184,0.0379188797115209,-0.0006625757129007421,-0.6429269802719886,0.03800675954625157,0.003602664810541473,0.49408259807637306,0.07066243307122409,-0.002179302119773132,-0.054272868181520655,0.06926999138036533,0.000739059110884445,7.94005596137831e-06,0.03725781567004365,0.00022350542929762938,1.8543343204892134e-05,0.03681086386287915,0.00022076851467456825,0.0008692303532002057,0.0684390154556383,0.00040608219273364035,1.65,0.0,0.07499998639254739,0.15450876366746064,0.060081508367886734
0.048,66.0,22156.177902031526,-0.721612699249851,0.07703920918085175,0.004311445924234418,0.5555815182251538,0.029956071428135014,-0.002774540939664603,-0.07067355791783093,0.029365770741646716,0.000607202697051668,-0.07525497863262051,0.07552110964717049,0.0009542784200444283,-0.4128066122726014,0.029013493398874008,0.0021598017379741443,0.21634818242371567,0.04093035269428536,-0.0008875561906542371,-0.08331191286724099,0.07461514412480062,0.0009944178065779195,-0.4006854822217736,0.04012379782437832,0.0021515352750167377,0.21775139797233267,0.039642465152953665,-0.0008827325011760291,-0.7222974020647359,0.03973433952562665,0.0040959679187856915,0.5560241152375902,0.07387436184718883,-0.0025212494173751055,-0.05249925502441371,0.07241862735220012,0.0007601489732023247,9.069608324921368e-06,0.03895135274595472,0.00023366047613996007,2.1219798406101213e-05,0.03848408494755547,0.0002307932496261035,0.0009900153761752757,0.07154987979453094,0.0004240838966479844,1.7249999999999999,0.0,0.07499847223459859,0.1534845896466479,0.05816249764638737
0.05,64.0,21749.99287122143,-0.7981377175415729,0.08038874001480183,0.004812008635587917,0.6180058102446965,0.0312585093163148,-0.003145938053453034,-0.06813773893703666,0.030642543382587876,0.0006078966078025129,-0.05950641865319996,0.0788046361535692,0.0009243576887171382,-0.49551164381964236,0.030274949633607662,0.0026584893714372546,0.2251867041371929,0.042709933246210814,-0.0010418294950650293,-0.06796833383164531,0.07785928082587891,0.0009670271621587194,-0.4848595197317639,0.04186831077326433,0.0026553227579702277,0.23212690221307195,0.04136605059438644,-0.0010583120842676773,-0.7998911689709691,0.041461919505001714,0.004582555929418425,0.61853035255532,0.07708629062315356,-0.00287362694768662,-0.04884926180941282,0.07556726332403489,0.0007683991100906916,1.030474490280448e-05,0.0406448898218658,0.0002438149212812453,2.415501841599449e-05,0.0401573060322318,0.00024081651740295417,0.0011214445780037272,0.07466074413342359,0.0004420243725434899,1.7999999999999998,0.0,0.0749938600144414,0.15244403681413937,0.056231995311549335
0.052000000000000005,65.0,21340.683632965058,-0.8719189690294676,0.0837382708487519,0.005291255930341949,0.6780654485635536,0.03256094720449459,-0.0035126691782412117,-0.062468684555727065,0.03191931602352904,0.0006003423297633942,-0.03774192528218159,0.08208816265996792,0.0008495674878790072,-0.5759897261759538,0.03153640586834132,0.0031622882981279022,0.209980307776444,0.04448951379813627,-0.0010841831420343399,-0.04606157837104796,0.08110341752695721,0.0008944305081516151,-0.5682415111102954,0.04361282372215035,0.0031708340607234857,0.22606738037396734,0.04308963603581921,-0.0011342235970635164,-0.8739401929518049,0.043189499484376795,0.005058484010732075,0.6796734191641816,0.0802982193991183,-0.00322939279893721,-0.044008746071862864,0.0787158992958697,0.0007653909666316951,1.1650877775773569e-05,0.04233842689777688,0.00025396873291724445,2.7363678023831716e-05,0.04183052711690812,0.00025083823259095276,0.0012639556288345307,0.07777160847231625,0.0004599009833658751,1.875,0.0,0.07499487515062583,0.15139746781477606,0.0543253757188215
0.054,64.0,20861.717046927988,-0.9419545190617351,0.087087801682702,0.005754040624273018,0.7353177905810755,0.03386338509267437,-0.003865212380825275,-0.05469315357011385,0.03319608866447021,0.0005739886393211837,-0.010486372315521755,0.08537168916636666,0.0007386816866912895,-0.6527797900242556,0.032797862103074976,0.003652725529674173,0.16856568101450525,0.04626909435006172,-0.0009822672805582938,-0.0184984869054861,0.0843475542280355,0.0007824547955945008,-0.6488767849020962,0.04535733667103636,0.003681593086687991,0.19564406994461736,0.04481322147725198,-0.0010875249533802923,-0.9447651163009884,0.04491707946375187,0.005513143634493341,0.7379305842629084,0.08351014817508304,-0.003576979625934591,-0.03648187250663595,0.08186453526770449,0.0007552396880374041,1.3113535249678008e-05,0.04403196397368796,0.00026412187857547314,3.0860909052116e-05,0.04350374820158445,0.0002608583071413637,0.0014179842827353945,0.0808824728112089,0.0004777111030942462,1.9500000000000002,0.0,0.0749857049958797,0.15035311933782422,0.052450030278027714
0.056,61.0,21020.026468373384,-1.0086778997774395,0.09043733251665206,0.006194351109470323,0.7895403817217418,0.03516582298085415,-0.004200911805601329,-0.04478995816101571,0.03447286130541136,0.0005349960892531513,0.02098018511142761,0.08865521567276535,0.0005948495279297227,-0.724806001638317,0.03405931833780862,0.0041210346501723855,0.10155490464786189,0.048048674901987165,-0.0007231020366751086,0.012615154925182313,0.08759169092911377,0.0006365410670075992,-0.7240744857970233,0.04710184961992237,0.004175871807132111,0.1419365318684573,0.04653680691868474,-0.0008946435781555959,-1.0107900103412355,0.046644659443126936,0.005948458654464692,0.7910337075178553,0.08672207695104776,-0.003907251043871164,-0.026295552594543962,0.08501317123953926,0.0007289702624770513,1.4698366707471538e-05,0.04572550104959903,0.0002742743250860961,3.466231814786162e-05,0.04517696928626077,0.0002708766502632519,0.0015839643008643137,0.08399333715010154,0.0004954521172041969,2.025,0.0,0.07499319139589603,0.149321390023929,0.05063119843221398
0.058,62.0,20950.85301768353,-1.0709995951836826,0.09378686335060213,0.006614788578768249,0.8383708700168522,0.03646826086903393,-0.004518432725116247,-0.03224542879303704,0.03574963394635252,0.0004832375526442094,0.054256606381207745,0.09193874217916406,0.0004257513424064188,-0.7903432919958318,0.03532077457254227,0.004560760657265155,0.012498080059089242,0.04982825545391261,-0.0003103598951636957,0.04542993323459123,0.09083582763019206,0.0004693240362300585,-0.7926863428847465,0.04884636256880838,0.00463752509019499,0.0668036896782576,0.048260392360117504,-0.0005620568370500389,-1.0727100966497254,0.048372239422501996,0.006354973498582424,0.8387779224252011,0.08993400572701248,-0.004206598210745057,-0.013193848857898803,0.08816180721137404,0.0006867441588355081,1.641114746209331e-05,0.04741903812551009,0.00028442603855281573,3.878400442060467e-05,0.04685019037093709,0.0002808931683167354,0.0017623273750104823,0.08710420148899418,0.0005131214231287793,2.0999999999999996,0.0,0.07498727719180034,0.14832454628744365,0.048844778311616203
0.06,64.0,20805.679062346655,-1.1284991471192278,0.09713639418455221,0.007008815936209409,0.8804709933808589,0.037770698757213714,-0.00480360102755783,-0.01662730472288316,0.037026406587293684,0.0004156310122819843,0.08844606210067744,0.09522226868556279,0.00024579397382613026,-0.8494078189311676,0.03658223080727593,0.004961553136818646,-0.0961620452075641,0.05160783600583806,0.00023465853568049294,0.0794883370221845,0.09407996433127035,0.00029190018658007473,-0.8552008808135623,0.0505908755176944,0.005059663310414645,-0.027620552767046003,0.049983977801550276,-0.00010091827126024396,-1.1305801730295415,0.05009981940187708,0.006736859496309615,0.881387459225082,0.09314593450297722,-0.004473791927533343,0.0021985709918702287,0.09131044318320883,0.0006270257522466457,1.8257783610210216e-05,0.04911257520142117,0.00029457698432375446,4.324257692124638e-05,0.04852341145561342,0.0002909077647071569,0.001953503051519029,0.09021506582788684,0.0005307164307172581,2.175,0.0,0.07499097592221325,0.14736189860879836,0.04712083422149173
0.062,65.0,20584.35300360512,-1.181289041108759,0.10048592501850229,0.0073739104328263815,0.9163020519694801,0.039073136645393504,-0.005048387140412792,0.0016336555806415604,0.03830317922823485,0.000329582903706708,0.12328702929544934,0.09850579519196151,6.035839854770439e-05,-0.903640750023309,0.03784368704200958,0.005323509035839063,-0.21878692397807759,0.05338741655776352,0.0008972967705919658,0.1141646600006262,0.09732410103234865,0.00010701458406098491,-0.9120271929008137,0.05233538846658042,0.005445217615680856,-0.13797798779271253,0.05170756324298305,0.0004759686960601743,-1.1838554153091172,0.05182739938125215,0.007094445434464762,0.9180079358669041,0.09635786327894195,-0.004710177575676841,0.020026342120035952,0.09445907915504363,0.0005535630489790405,2.0244316886795217e-05,0.050806112277332255,0.0003047271269623323,4.8055171955860385e-05,0.05019663254028975,0.000300920339780211,0.0021579186556139663,0.0933259301667795,0.0005482345626915628,2.25,0.0,0.07499142849862095,0.1464370522311689,0.0454518598094324
0.064,64.0,20411.635142031144,-1.2300355142535395,0.10383545585245238,0.007710746981767269,0.946995062786163,0.04037557453357329,-0.0052555588646154405,0.02175545190921484,0.03957995186917601,0.00022767777773120672,0.158524475068422,0.10178932169836023,-0.00012898624558253463,-0.9547033767583211,0.039105143276743234,0.005656475359800313,-0.3507910597345133,0.055166997109688976,0.0016437235265265994,0.1488382937504423,0.10056823773342694,-8.157853360319556e-05,-0.9641109213180434,0.05407990141546644,0.005796642565897681,-0.25970127727622616,0.05343114868441582,0.00114845481886277,-1.232180117683488,0.053554979360627225,0.007424462368018466,0.9480583487599841,0.0995697920549067,-0.004910628862871985,0.04021028729297291,0.09760771512687842,0.0004654882380410548,2.2376929520509517e-05,0.05249964935324333,0.00031487643021813923,5.323947022863821e-05,0.05186985362496608,0.00031093079071806135,0.002375999216133656,0.09643679450567215,0.0005656732551003491,2.325,0.0,0.07499302619678407,0.14555471052464858,0.04385399682762769
0.066,66.0,20433.80736237664,-1.2744927459977662,0.10718498668640244,0.008023323005639653,0.9721464532086427,0.04167801242175307,-0.00543190230218646,0.04374207397755462,0.04085672451011717,0.00011460763560541396,0.19354382474532184,0.10507284820475894,-0.00032070976118197826,-1.0025640293551912,0.040366599511476885,0.005970419857618788,-0.4902988996073151,0.05694657766161442,0.0024464258243767664,0.18328183934041842,0.10381237443450522,-0.0002701555158956225,-1.0126162684877853,0.05582441436435245,0.006119612014094376,-0.38956867199133083,0.055154734125848585,0.0018891360684124485,-1.276353436217599,0.05528255934000229,0.007724776062140942,0.9728527359860848,0.10278172083087142,-0.005071659767574676,0.06204645883659879,0.1007563510987132,0.00036327638283444177,2.4661949089849548e-05,0.054193186429154404,0.0003250248569978034,5.881371380819179e-05,0.053543074709642396,0.0003209390114364826,0.002608167390693031,0.09954765884456479,0.0005830299577705868,2.4,0.0,0.07499246779250418,0.1447148428797074,0.0423248100234176
0.068,66.0,20592.96099351107,-1.3146330510819335,0.11053451752035252,0.008310163581108712,0.9920051446318982,0.042980450309932854,-0.005574996017392259,0.06702436564783346,0.04213349715105833,-9.651460958977731e-06,0.22588794291263753,0.10835637471115767,-0.000511124700204985,-1.0371547469831024,0.04162805574621054,0.00626515251060841,-0.6363607955916828,0.058726158213539874,0.00329415034692513,0.21640430092424118,0.10705651113558351,-0.00045735196922900943,-1.0535698414503742,0.05756892731323846,0.006421111174806143,-0.528938773915301,0.05687831956728136,0.0026786819493516733,-1.3166125359956562,0.057010139319377366,0.008000181453221858,0.9928620327790959,0.10599364960683616,-0.005201154518275492,0.08506533583114173,0.10390498707054799,0.0002511511694036952,2.7105853380012396e-05,0.05588672350506548,0.0003351723693358538,6.479672291147793e-05,0.05521629579431873,0.0003309448924830632,0.0028548433912867184,0.10265852318345745,0.0006003021347565865,2.475,0.0,0.07499104008778293,0.14391701623158953,0.04086640081496363
0.07,66.0,20065.93143404425,-1.3508224932802406,0.1138840483543026,0.008571102596617418,1.0071123720691226,0.044282888198112644,-0.005686333538602713,0.09120081571071281,0.043410269791999495,-0.00014168457513500377,0.25413906977200784,0.11163990121755639,-0.0006854882501704868,-1.0517317727579651,0.0428895119809442,0.00648026555378428,-0.7633286917868909,0.06050573876546533,0.004181199206142888,0.24605935613041074,0.11030064783666181,-0.0006366219185254762,-1.0713879562382198,0.05931344026212448,0.006677299690274993,-0.670293476934383,0.05860190500871413,0.0035252440735440904,-1.3527186536493077,0.05873771929875244,0.008252101531766452,1.0077795469916047,0.1092055783828009,-0.00530193872637777,0.1090602682363731,0.10705362304238279,0.00013192972326744637,2.9715275240425902e-05,0.05758026058097656,0.0003453189283655793,7.120791249965732e-05,0.05688951687899506,0.0003409483209365015,0.003116444910347121,0.1057693875223501,0.0006174872647863803,2.5500000000000003,0.0,0.07499145922470613,0.14317013556560246,0.0394835388903355
0.07200000000000001,66.0,19645.07865648374,-1.383269019707904,0.1172335791882527,0.00880833643481096,1.0176584746337625,0.04558532608629243,-0.005769162275896982,0.11617042571590071,0.044687042432940666,-0.00027908263966663286,0.27945687115880474,0.11492342772395511,-0.0008352938522883164,-1.0533621188383673,0.04415096821567785,0.006575296445841858,-0.8571236978461951,0.062285319317390786,0.00495368406662569,0.2724808456393344,0.11354478453774011,-0.0007950874295560238,-1.0662756329726861,0.0610579532110105,0.006794675456695382,-0.7902758820890466,0.0603254904501469,0.00438371380430718,-1.3848884744246996,0.06046529927812752,0.008479103717564612,1.0180277764652044,0.11241750715876564,-0.0053721722389970345,0.13367683557620144,0.11020225901421758,6.851944667066873e-06,3.249700744288196e-05,0.05927379765688764,0.00035546449428988327,7.806730868024964e-05,0.05856273796367138,0.00035094918030703035,0.0033933870472714427,0.10888025186124277,0.0006345828417053739,2.6250000000000004,0.0,0.07499118047063474,0.1424689593298524,0.0381652497456786
0.074,65.0,19336.07313948094,-1.412090536321114,0.12058311002220276,0.009023112778380641,1.0239705640492718,0.0468877639744722,-0.005824624263955741,0.14162727063725228,0.04596381507388182,-0.0004212396638521133,0.3030113675150283,0.11820695423035382,-0.0009674995015707056,-1.0454180597602383,0.0454124244504115,0.006592647259732673,-0.9234913374817526,0.06406489986931622,0.005527131586293068,0.29687490880947104,0.11678892123881839,-0.000934151546403096,-1.0471586063627516,0.0628024661598965,0.0067744685947954955,-0.8837197592331528,0.06204907589157966,0.005113949747883758,-1.4136934493628268,0.06219287925750258,0.008682488122093214,1.0245661365660896,0.11562943593473035,-0.005414390043182844,0.15850524075182487,0.11335089498605236,-0.0001219556435408945,3.5458007540203615e-05,0.06096733473279871,0.00036560902635213497,8.539556490999735e-05,0.060235959048347706,0.00036094735043800476,0.0036860822354315356,0.1119911162001354,0.0006515863749171837,2.7,0.0,0.07499152969816887,0.1418170862900138,0.03691928986721736
0.076,64.0,19048.085629673642,-1.43778335354046,0.1239326408561528,0.009216139063063601,1.0268022703124917,0.04819020186265198,-0.005854682173119719,0.16726410533387567,0.04724058771482297,-0.0005663200975345758,0.3260153209117721,0.1214904807367525,-0.0010891253206696547,-1.0296102014658302,0.04667388068514514,0.006552551642672301,-0.9700291489973765,0.06584448042124166,0.005936014907417966,0.320389912453768,0.12003305793989665,-0.0010610511052174462,-1.0188326665607592,0.0645469791087825,0.006670233512829205,-0.9556228287468709,0.06377266133301242,0.005684954523396991,-1.439490948572821,0.06392045923687764,0.008865683451598227,1.0277560255960951,0.11884136471069506,-0.005434348631132367,0.18356078749892774,0.11649953095788712,-0.0002520342587636265,3.860540272536843e-05,0.06266087180870977,0.0003757524828070174,9.32139779929026e-05,0.06190918013302401,0.00037094270740868407,0.003994940169680363,0.11510198053902802,0.000668495389821579,2.7749999999999995,0.0,0.07499215869682196,0.14120311790242054,0.035730140898536766
0.078,66.0,19016.37372311144,-1.4609606992216289,0.1272821716901029,0.009390393151383378,1.027047048095109,0.04949263975083176,-0.00586385778336996,0.19284635158396332,0.048517360355764136,-0.0007124804698686693,0.3491977282270394,0.12477400724315123,-0.001207447882011725,-1.0087338904954721,0.04793533691987879,0.0064652732303142535,-1.0016823532981545,0.06762406097316712,0.006225919259823262,0.3436603851619373,0.12327719464097493,-0.0011826763068767587,-0.9853639821203973,0.06629149205766852,0.006510744951710566,-1.010196314303212,0.06549624677444518,0.006126714453127896,-1.4624877729505665,0.06564803921625272,0.009030833926734441,1.0278752718435002,0.1220532934866598,-0.005434216392656612,0.20872568971712435,0.11964816692972191,-0.000383475723415235,4.1946494691002274e-05,0.06435440888462085,0.0003858948208913729,0.00010154450386795527,0.06358240121770034,0.00038093512343824465,0.00432036773436877,0.11821284487792068,0.0006853074282494419,2.8499999999999996,0.0,0.0749931518709836,0.14062452099140554,0.03459803362287929
0.08,64.0,18843.251304539943,-1.481865097973678,0.13063170252405298,0.009549554410474092,1.0250762358244137,0.05079507763901155,-0.005857511822736585,0.2182383882571898,0.0497941329967053,-0.0008583133115235481,0.3727072352005003,0.12805753374954995,-0.0013268411668649366,-0.9855474829899641,0.04919679315461245,0.006347584101900508,-1.0216244721904892,0.06940364152509257,0.006426515968939482,0.36697989194927,0.12652133134205323,-0.0013028343229193045,-0.950962676515913,0.06803600500655455,0.006320399922761712,-1.0499987408778066,0.06721983221587796,0.006464496879114539,-1.4829948747651613,0.06737561919562779,0.009179180352877167,1.0254374570257616,0.12526522226262454,-0.005415660297485254,0.23378300554285497,0.12279680290155671,-0.0005155733208934059,4.548876448914907e-05,0.06604794596053193,0.0003960359967950456,0.00011040977318112587,0.06525562230237666,0.0003909244667910523,0.004662768931886163,0.12132370921681333,0.0007020200488946674,2.925,0.0,0.07499148344455181,0.14007663201690362,0.03351614088133731
0.082,60.0,18665.355879223418,-1.500535663672196,0.13398123335800305,0.009695077987990087,1.020848441138633,0.05209751552719133,-0.005837872321783334,0.24341444398807394,0.051070905637646456,-0.00100300489571726,0.39687392122183784,0.13134106025594866,-0.00144819704966731,-0.9624813252380989,0.0504582493893461,0.006216034394275861,-1.0321793639689207,0.07118322207701802,0.006556846165605044,0.39128208453737245,0.12976546804313152,-0.0014232865434368309,-0.9184793650708897,0.06978051795544055,0.006124459166828122,-1.0775920192639166,0.06894341765731073,0.0067136529512107045,-1.5017483777955334,0.06910319917500286,0.009312588443640985,1.021954046921377,0.12847715103858925,-0.0053817618359230344,0.2580449457137053,0.1259454388733915,-0.000647025400016781,4.923987739121328e-05,0.06774148303644299,0.00040617596563172307,0.00011983310663625285,0.06692884338705299,0.0004009106016832312,0.005022544811738589,0.12443457355570597,0.0007186308277429189,2.9999999999999996,0.0,0.07499325600605931,0.1395611222278591,0.03249043330439177
0.084,57.0,18164.217226194043,-1.5173074420142396,0.13733076419195311,0.009827198567184895,1.0154000424236636,0.05339995341537111,-0.005804690926339571,0.2678260535123495,0.05234767827858762,-0.001146400594256918,0.4219920973683225,0.1346245867623474,-0.0015734960067569426,-0.9405762155751374,0.05171970562407976,0.006085206185173072,-1.035633082290818,0.07296280262894347,0.006630852999587185,0.4161967366723994,0.1330096047442098,-0.001549634878758976,-0.8873862419806366,0.07152503090432656,0.005940026375851298,-1.0966999671203161,0.07066700309874349,0.00688955413417596,-1.5186756754453015,0.07083077915437794,0.009435474941699468,1.0167667481103182,0.131689079814554,-0.005341589802640938,0.28198731854700954,0.12909407484522628,-0.000773705225210874,5.320768774796293e-05,0.06943502011235407,0.00041631468140977717,0.00012983853011951227,0.06860206447172931,0.0004108933881905584,0.005400093400177606,0.12754543789459863,0.0007351373584971603,3.0749999999999997,0.0,0.0749840052182785,0.13907336332020653,0.03151365068756153
0.08600000000000001,58.0,17828.828242465977,-1.532786139725956,0.1406802950259032,0.009947926422240856,1.0092993307410936,0.0547023913035509,-0.005764185906720676,0.2913512399974723,0.053624450919528784,-0.0012852096155569245,0.44845630824680455,0.1379081132687461,-0.0017045039045974581,-0.9197861698358926,0.05298116185881341,0.005961344264603705,-1.034678533563049,0.07474238318086893,0.0066622527928301215,0.441809744707274,0.1362537414452881,-0.0016796579713626678,-0.8571898158991863,0.07326954385321258,0.005763934715003096,-1.110437338192566,0.07239058854017627,0.007014543333962955,-1.5335059633229242,0.07255835913375301,0.009547404207474328,1.00993795911475,0.13490100859051873,-0.005291194437118797,0.3053284723985695,0.13224271081706107,-0.0008984676463796908,5.740024384947184e-05,0.07112855718826515,0.0004264520970031031,0.00014045078959221754,0.07027528555640565,0.00042087268215771685,0.005795809630393234,0.13065630223349128,0.000751537252999882,3.15,0.0,0.0749875225373582,0.1386109829631479,0.03057892736006098
