t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_roll_adapt,object_adaptive_cylinder_x,object_adaptive_cylinder_y,object_adaptive_cylinder_z
0.084,0.0,0.0,0.00011628443380055723,0.09581508469822707,0.0005742459121631872,0.0013944427936873418,0.09392699632158572,0.0005557818647649826,0.0025000114531097493,0.07540975340637228,0.0004385086534337509,0.00013031974871250096,0.09581508469822707,0.0005741652993728379,0.0011242472961502188,0.09280023029967904,0.0005505316488089597,0.003375158325281807,0.09280023029967904,0.0005379676293844866,0.00044189615990332035,0.09392699632158572,0.0005610980097091131,0.0005963346931136557,0.07392376318530854,0.0004402182522060246,0.0026312447649302012,0.07303695973336488,0.0004235388710496845,2.4928,0.0,0.04994185862288828,0.1250025030263373,0.07850005461605561
0.08600000000000001,0.0,0.0,0.00012562514501443715,0.09815203798354968,0.0005882145212984948,0.0014969722996240062,0.09621789867089267,0.0005689407352632319,0.002683502011567411,0.07724901568457648,0.0004484940253888004,0.00014027245831723807,0.09815203798354968,0.0005881303094090231,0.0012074479057970794,0.09506365055089072,0.000563636419528443,0.003622754192918852,0.09506365055089072,0.0005501309533536535,0.00047468011078827206,0.09621789867089267,0.0005746560150659361,0.0006407288730048818,0.07572678179958435,0.0004507826826388242,0.002824218340749737,0.07481834899515427,0.0004331226253813444,2.5536,0.0,0.05006773253920352,0.12500256679443872,0.07850005627680981
0.088,0.0,0.0,0.00013547063898648235,0.10048899126887231,0.0006021801967431473,0.0016043846271293343,0.09850880102019965,0.0005820709723234539,0.002875635301375359,0.0790882779627807,0.0004584286557072797,0.00015074169904063806,0.10048899126887231,0.0006020923128633304,0.0012946508518232626,0.09732707080210243,0.0005767177373778321,0.003881995087469514,0.09732707080210243,0.0005622258996551015,0.0005090512361387548,0.09850880102019965,0.0005882047254564683,0.0006872904769472679,0.07752980041386019,0.0004613344292451319,0.0030262618141219085,0.07659973825694368,0.0004426531194971636,2.6144000000000003,0.0,0.050193606455518756,0.12500263056254013,0.07850005793756401
0.09,0.0,0.0,0.00014583703606107026,0.1028259445541949,0.0006161428434912504,0.001716790042327034,0.10079970336950661,0.0005951719124542636,0.003076595846852662,0.08092754024098489,0.0004683114296376572,0.0001617431436925657,0.1028259445541949,0.0006160512171309256,0.0013859496039896392,0.09959049105331409,0.000589775041208945,0.004153127937928942,0.09959049105331409,0.0005742509757950675,0.0005450475990946637,0.10079970336950661,0.0006017439128002071,0.0007360731277823422,0.07933281902813599,0.00047187317130713237,0.0032375669241665834,0.07838112751873305,0.00045212919422766683,2.6752,0.0,0.050319480371833994,0.12500269433064154,0.07850005959831821
0.092,0.0,0.0,0.00015674074883082,0.10516289783951752,0.0006301023648207387,0.0018342984881646396,0.10309060571881358,0.0006082428940589193,0.0032865668775333267,0.0827668025191891,0.0004781412400340186,0.0001732927091056144,0.10516289783951752,0.0006300069281749498,0.0014814375749646078,0.10185391130452577,0.0006028077702032169,0.004436397814553447,0.10185391130452577,0.0005862047001995809,0.0005827073137643193,0.10309060571881358,0.0006152733487183135,0.0007871306209999321,0.0811358376424118,0.00048239858708777676,0.0034583239233301998,0.08016251678052243,0.00046154969913813503,2.7359999999999998,0.0,0.05044535428814923,0.12500275809874295,0.07850006125907241
0.094,0.0,0.0,0.00016819848831512048,0.10749985112484013,0.0006440586622560559,0.0019570195770194517,0.10538150806812055,0.0006212832574797355,0.003505730301192528,0.08460606479739329,0.00048791698751915973,0.0001854065614635798,0.10749985112484013,0.0006439593504944071,0.001581208118109858,0.10411733155573745,0.0006158153638846371,0.004732047890403436,0.10411733155573745,0.0005980856024471041,0.0006220685464738638,0.10538150806812055,0.0006287928045261374,0.0008405169274270347,0.08293885625668762,0.0004929103538141262,0.0036887215467672654,0.08194390604231182,0.0004709134927138897,2.7967999999999997,0.0,0.05057122820446447,0.12500282186684436,0.07850006291982661
0.096,0.0,0.0,0.0001802272700968218,0.10983680441016273,0.0006580116355310857,0.002085062583313143,0.10767241041742752,0.0006342923450424484,0.0037342666770856583,0.08644532707559749,0.0004976375806464298,0.00019810112160601641,0.10983680441016273,0.0006579083870921949,0.001685354525207239,0.10638075180694914,0.0006287972621330357,0.005040319403209454,0.10638075180694914,0.0006098922234992742,0.0006631695170205216,0.10767241041742752,0.0006423020512257219,0.0008962861958279439,0.08474187487096344,0.0005034081476612184,0.003928946981989595,0.08372529530410121,0.00048021944254400366,2.8575999999999997,0.0,0.050697102120779707,0.12500288563494577,0.07850006458058081
0.098,0.0,0.0,0.00019284442041624016,0.11217375769548536,0.0006719611825523312,0.002218536436135268,0.1099633127667345,0.0006472695011005282,0.003972355189404548,0.0882845893538017,0.0005073019360602964,0.00021139307030834176,0.11217375769548536,0.000671853939443276,0.0017939700241256756,0.10864417205816083,0.0006417529051977216,0.005361451617567863,0.10864417205816083,0.0006216231159297083,0.0007060484999297457,0.1099633127667345,0.000655800859498284,0.0009544927554139633,0.08654489348523928,0.000513891643736468,0.0041791858387886785,0.08550668456589061,0.0004894664255034062,2.9184,0.0,0.050822976037094944,0.12500294940304718,0.07850006624133501
0.1,0.0,0.0,0.0002060675822216355,0.11451071098080798,0.0006859071993623504,0.0023575497118759076,0.11225421511604146,0.0006602140720794372,0.00422017362095514,0.09012385163200591,0.0005169089786556082,0.00022529935353695507,0.11451071098080798,0.0006857959074629978,0.0019071477764270924,0.11090759230937251,0.0006546817337114811,0.005695681787472644,0.11090759230937251,0.0006332768441508279,0.0007507438257162705,0.11225421511604146,0.0006692889996966703,0.0010151911182610606,0.08834791209951509,0.0005243605160646067,0.0044396221194365326,0.08728807382767999,0.0004986533279333478,2.9792,0.0,0.05094884995341018,0.1250030131711486,0.07850006790208922
0.10200000000000001,0.0,0.0,0.00021991472117532674,0.11684766426613058,0.0006998495801034537,0.0025022106268676883,0.11454511746534843,0.0006731254065208351,0.004477898327060904,0.09196311391021011,0.0005264576417355299,0.0002398371876788381,0.11684766426613058,0.0006997341894755617,0.002024980874910328,0.1131710125605842,0.0006675831887049428,0.006043245119189749,0.1131710125605842,0.0006448519846386693,0.0007972938821490851,0.11454511746534843,0.000682766241837793,0.001078435981633841,0.0901509307137909,0.0005348144375731791,0.004710438189170319,0.08906946308946938,0.0005077790458201971,3.04,0.0,0.05107472386972542,0.12500307693925,0.07850006956284342
0.10400000000000001,0.0,0.0,0.00023440413161461885,0.1191846175514532,0.0007137882169816673,0.0026526270300374216,0.1168360198146554,0.0006860028551267263,0.004745704209696186,0.0938023761884143,0.0005359468671681204,0.000255024064745107,0.1191846175514532,0.0007136686821826462,0.0021475623410920374,0.11543443281179588,0.0006804567116213133,0.006404374734480353,0.11543443281179588,0.0006563471261556369,0.0008457371155203399,0.1168360198146554,0.0006962323555950379,0.0011442822302142447,0.09195394932806672,0.0005452530800785973,0.004991814746965984,0.09085085235125877,0.0005168424849725308,3.1008,0.0,0.05120059778604066,0.1250031407073514,0.07850007122359762
0.106,0.0,0.0,0.00024955444246672274,0.12152157083677581,0.0007277230002309672,0.002808906395567602,0.11912692216396237,0.0006988457708035497,0.005023764691853709,0.09564163846661851,0.000545375605541534,0.00027087775754798635,0.12152157083677581,0.0007275992806321843,0.0022749851226236085,0.11769785306300756,0.0006933017443314932,0.006779301634179307,0.11769785306300756,0.0006677608699711632,0.000896112031918192,0.11912692216396237,0.0007096871102906521,0.001212784938233398,0.09375696794234253,0.0005556761142727697,0.005283930796606088,0.09263224161304814,0.0005258425611964929,3.1616,0.0,0.051326471702355894,0.12500320447545282,0.07850007288435182
0.108,0.0,0.0,0.0002653846231168571,0.12385852412209841,0.0007416538180777901,0.0029711558155680125,0.12141782451326934,0.0007116535087062104,0.005312251692150344,0.09748090074482271,0.000554742816317814,0.00028741632485067617,0.12385852412209841,0.0007415258781873025,0.002407342090643129,0.11996127331421925,0.0007061177291495739,0.007168254662135023,0.11996127331421925,0.0006790918300802397,0.0009484571985035927,0.12141782451326934,0.0007231302748881068,0.0012839993715050757,0.09555998655661836,0.0005660832097103098,0.0055869636180469785,0.09441363087483753,0.0005347782004693887,3.2224,0.0,0.05145234561867113,0.12500326824355423,0.07850007454510602
0.11,0.0,0.0,0.00028191398922872986,0.12619547740742101,0.000755580556705825,0.003139481992757686,0.12370872686257631,0.0007244254262820497,0.005611335599675266,0.09932016302302692,0.0005640474679852595,0.0003046581164895868,0.12619547740742101,0.0007554483664954219,0.0025447260370614726,0.12222469356543093,0.0007189041088487268,0.007571460469516967,0.12222469356543093,0.0006903386334197755,0.0010028112447910144,0.12370872686257631,0.0007365616179844364,0.0013579809893592557,0.09736300517089418,0.0005764740347963346,0.005901088739090368,0.09619502013662692,0.0005436483391114797,3.2832,0.0,0.05157821953498637,0.12500333201165564,0.07850007620586022
0.112,5.0,2.7282708825864432,0.00029916220851660395,0.12853243069274364,0.0007695031002210895,0.003313991233157477,0.12599962921188326,0.0007371608833147535,0.005921185249084562,0.10115942530123112,0.0005732885382093352,0.00032236755136540136,0.12853243069274364,0.0007693666354575243,0.0026874651302396246,0.12448811381664261,0.0007316603266774868,0.007989152863819337,0.12448811381664261,0.0007014999200827539,0.0010592128639331112,0.12599962921188326,0.0007499809078025535,0.001434785446474277,0.09916602378516999,0.0005868482567748644,0.0062264799073643426,0.09797640939841631,0.0005524519239559557,3.344,0.0,0.05169102609874639,0.1250034137132702,0.07850008710466987
0.114,5.0,2.402664122917559,0.00031714930646816196,0.13086938397806624,0.0007834213306172978,0.0034947894387934953,0.12829053156119025,0.0007498592419681966,0.006241967895946295,0.10299868757943531,0.0005824650139821044,0.0003401336157650642,0.13086938397806624,0.0007832820985602052,0.0028360502031113052,0.1267515340678543,0.0007443844136256881,0.008421569881104355,0.1267515340678543,0.0007125742872242098,0.0011177008140093004,0.12829053156119025,0.0007633879121835427,0.0015144685946061392,0.1009690423994458,0.0005972055417178292,0.006563309062618762,0.09975779866020569,0.0005611879125170481,3.4048,0.0,0.05179114868099248,0.12500349236712843,0.07850010772338738
0.116,5.0,2.0440837982495697,0.00033589567201739134,0.13320633726338885,0.0007973351277415241,0.0036819821004116637,0.1305814339104972,0.0007625198668302222,0.00657384919234002,0.10483794985763951,0.0005915758917701593,0.00035807413805234446,0.13320633726338885,0.0007971972218857427,0.002990482445651208,0.12901495431906598,0.0007570734246957281,0.008868927767034603,0.12901495431906598,0.0007235603066277698,0.0011783139193182537,0.1305814339104972,0.0007767823985789274,0.0015970864842135065,0.10277206101372162,0.000607545554514693,0.006911746309339964,0.10153918792199508,0.0005698552731562579,3.4656,0.0,0.05186684451138089,0.125003579053315,0.07850014676555168
0.11800000000000001,5.0,1.7338056607960117,0.00035542206316672076,0.13554329054871148,0.0008112443692601646,0.003875674290203655,0.13287233625980419,0.0007751421249563552,0.006916993162714674,0.10667721213584373,0.0006006201776610222,0.00037624999067309157,0.13554329054871148,0.0008111112984639548,0.0031508159434044942,0.1312783745702777,0.000769727352747759,0.009331442572534515,0.1312783745702777,0.0007344566808194585,0.0012410910716742724,0.13287233625980419,0.0007901641340429156,0.0016826953659770118,0.10457507962799746,0.0006178679588627038,0.007271959889689601,0.10332057718378448,0.0005784529852466672,3.5264,0.0,0.05192615705124411,0.12500365665102453,0.07850019937956822
0.12,5.0,1.465232320316662,0.0003757496125576472,0.1378802438340341,0.0008251489306252043,0.0040759706545444785,0.13516323860911114,0.0007877253859134449,0.0072715621800087255,0.10851647441404794,0.0006095968875079996,0.0003947082013112572,0.1378802438340341,0.000825023963060166,0.0033171177564702585,0.13354179482148937,0.0007823458732685093,0.009809328526298395,0.13354179482148937,0.0007452621134937292,0.0013060712317075258,0.13516323860911114,0.0008035328852246212,0.0017713516922114826,0.10637809824227328,0.0006281724172577776,0.007644116156772413,0.10510196644557387,0.0005869800393353057,3.5872,0.0,0.05197157258760489,0.1250037308786899,0.07850026454698315
0.122,5.0,1.2328346459650004,0.000396899832989102,0.14021719711935668,0.0008390486850407942,0.00428297540674198,0.1374541409584181,0.0008002690218232417,0.007637716942036443,0.11035573669225211,0.0006185050470734604,0.0004134890134184099,0.14021719711935668,0.0008389349335082725,0.003489461384550533,0.13580521507270102,0.0007949285838973846,0.010302797739730177,0.13580521507270102,0.0007559753192784158,0.0013732934301681238,0.1374541409584181,0.0008168884183602634,0.0018631121181697373,0.10818111685654908,0.0006384585909860256,0.008028379548237647,0.10688335570736324,0.000595435437303545,3.6479999999999997,0.0,0.052005243218442,0.1250038036949567,0.07850034158209696
0.124,5.0,1.03192924511151,0.0004188946228828119,0.1425541504046793,0.0008529435034301412,0.004496792319798524,0.13974504330772508,0.0008127724074058987,0.008015616448144062,0.11219499897045632,0.0006273436921705193,0.0004326259492905628,0.1425541504046793,0.0008528439683475654,0.003667926711870763,0.1380686353239127,0.000807475043636173,0.010812060170969277,0.1380686353239127,0.0007665950255050952,0.001442796769233986,0.13974504330772508,0.0008302304992653418,0.0019580335032366378,0.10998413547082489,0.0006487261401159309,0.008424912560218788,0.10866474496915263,0.0006038181925254899,3.7087999999999997,0.0,0.052029031216825776,0.12500387546440875,0.07850043004020696
0.126,5.0,0.8585083649184797,0.0004417562716949225,0.1448911036900019,0.0008668332544027146,0.0047175247191851375,0.14203594565703204,0.0008252349200234011,0.008405417976139614,0.11403426124866052,0.0006361118688030988,0.000452148032536043,0.1448911036900019,0.0008667508664442681,0.003852597951442016,0.1403320555751244,0.0008199847731795218,0.011337323509870326,0.1403320555751244,0.0007771199724249308,0.0015146204238224727,0.14203594565703204,0.0008435588933267884,0.0020561729120121015,0.1117871540851007,0.0006589747234911844,0.008833875721616207,0.11044613423094202,0.0006121273300243393,3.7695999999999996,0.0,0.052044546583365776,0.12500394658659902,0.07850052963063839
0.128,5.0,0.7091079032058681,0.0004655074652731576,0.14722805697532454,0.0008807178042217777,0.004945275475628386,0.14432684800633902,0.0008376559397229234,0.00880727705950013,0.11587352352686474,0.0006448086333043508,0.0004720821775708308,0.14722805697532454,0.000880655453656731,0.004043561434032959,0.14259547582633608,0.0008324572672493643,0.011878793057445923,0.14259547582633608,0.0007875489138987945,0.0015888036429057312,0.14432684800633902,0.0008568733654950993,0.0021575876152818197,0.11359017269937655,0.0006692039987241867,0.009255427568727253,0.11222752349273142,0.0006203618866266913,3.8304,0.0,0.05205317917898613,0.1250040176105209,0.0785006401724553
0.13,5.0,0.5807115122360302,0.0004901712911587997,0.14956501026064714,0.0008945970167722439,0.005180146997910266,0.146617750355646,0.0008500348492801056,0.00922134746485985,0.11771278580506894,0.0006534330524734129,0.0004924535112684166,0.14956501026064714,0.0008945575684984579,0.004240905311921302,0.14485889607754776,0.0008448920078610889,0.012436671682191664,0.14485889607754776,0.000797880618120611,0.0016653857508297121,0.146617750355646,0.0008701736802764416,0.002262335090874449,0.11539319131365236,0.0006794136221902233,0.00968972462022825,0.1140089127545208,0.0006285209111147613,3.8912,0.0,0.052056126481129686,0.12500408849383499,0.0785007615706521
0.132,5.0,0.47067689709649263,0.0005157712438327844,0.15190196354596974,0.0009084707535288657,0.005422241225681393,0.14890865270495296,0.0008623710342422561,0.009647781169783072,0.11955204808327313,0.0006619842037104797,0.0005132860453508325,0.15190196354596974,0.000908457060208208,0.0044447189375063385,0.14712231632875947,0.000857288466101029,0.013011159763971642,0.14712231632875947,0.0008081138678794067,0.0017444061486367997,0.14890865270495296,0.0008834596017247394,0.0023704730244040774,0.11719620992792817,0.0006896032490223224,0.010136921352512833,0.11579030201631019,0.0006366034643764916,3.952,0.0,0.0520544177545736,0.1250041593063449,0.07850089378548912
0.134,5.0,0.376680302365541,0.000542331229905212,0.15423891683129237,0.0009223388735247575,0.005671659622287785,0.15119955505425994,0.0008746638829714714,0.010086728340825201,0.12139131036147735,0.0006704611751501657,0.0005346030846395113,0.15423891683129237,0.0009223537847156492,0.004655092486308942,0.14938573657997115,0.0008696461058547889,0.013602455148149398,0.14938573657997115,0.0008182474608959971,0.0018259043153920009,0.15119955505425994,0.0008967308934337389,0.002482059309896801,0.118999228542204,0.0006997725331067996,0.010597170175390937,0.11757169127809959,0.0006446086195535205,4.0128,0.0,0.05204893522698667,0.12500423009784928,0.07850103681897495
