t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_adaptive_box_x,object_adaptive_box_y,object_adaptive_box_z
0.084,0.0,0.0,9.139142960911973e-05,0.10085798389287061,0.0006046497951443937,0.001496180603485341,0.09887052244377444,0.0005848684879207004,0.0026328987346557657,0.07937868779618136,0.0004615805154697996,0.00013717868837479172,0.10085798389287061,0.0006043845256290371,0.0011834182014956673,0.09768445294703057,0.0005795069987702522,0.0035527982368686534,0.09768445294703057,0.0005662817151428637,0.00046515385434986825,0.09887052244377444,0.0005906294838955683,0.0006277207276983031,0.07781448756348268,0.0004633876339102016,0.0027697313315428783,0.07688101024564725,0.00044583039057843475,2.624,0.0,0.04993622051192551,0.12499889704377455,0.0785014113472167
0.08600000000000001,0.0,0.0,0.00010028326962290259,0.103317934719526,0.0006193592597395013,0.0016049374965365457,0.10128199860093967,0.000598714907984726,0.0028260985507531783,0.08131475335218578,0.00047209112770518015,0.00014765522612204514,0.103317934719526,0.0006190845361869073,0.0012709977894070086,0.10006700057988498,0.0005933014942703359,0.0038134254658951493,0.10006700057988498,0.0005790852140580979,0.0004996632767707782,0.10128199860093967,0.0006049010684795388,0.0006744514429188124,0.07971240189429933,0.0004745080869996062,0.0029728614113617505,0.0787561568370045,0.0004559185530327698,2.688,0.0,0.05006198736219323,0.12499886063972357,0.07850145485997195
0.088,0.0,0.0,0.00010971033772908381,0.10577788554618138,0.0006340656136593509,0.001718828024344077,0.1036934747581049,0.0006125312235694102,0.0030283969285493507,0.08325081890819021,0.0004825483221446222,0.00015867548111046022,0.10577788554618138,0.000633781381920356,0.001362790362734041,0.10244954821273938,0.0006070713025399943,0.004086310617974959,0.10244954821273938,0.0005918167364810654,0.0005358434092463415,0.1036934747581049,0.0006191628688880048,0.0007234636570459957,0.08161031622511598,0.000485615188693183,0.003185538751764143,0.08063130342836176,0.000465950652102,2.7520000000000002,0.0,0.050187754212460946,0.12499882423567259,0.0785014983727272
0.09,0.0,0.0,0.00011968971661112244,0.10823783637283674,0.000648768756210646,0.0018379680772212727,0.10610495091527011,0.0006263167373455563,0.0032399881290147434,0.08518688446419462,0.0004929509252138716,0.00017025595108321646,0.10823783637283674,0.0006484749653503577,0.0014588943106550783,0.10483209584559378,0.0006208158328971584,0.004371713618363679,0.10483209584559378,0.0006044747113657129,0.0005737343182558019,0.10610495091527011,0.0006334146450361427,0.0007748138151593796,0.08350823055593262,0.0004967086013933198,0.0034079651834028587,0.082506450019719,0.00047592546760772916,2.816,0.0,0.05031352106272866,0.1249987878316216,0.07850154188548245
0.092,0.0,0.0,0.0001302387959495381,0.11069778719949212,0.000663468584897286,0.001962473206503617,0.10851642707243535,0.0006400707539712845,0.0034610650497563854,0.08712295002019904,0.0005032977713471058,0.0001824133906567355,0.11069778719949212,0.0006631651874904535,0.0015594079622446321,0.10721464347844818,0.0006345344950067586,0.004669892435749338,0.10721464347844818,0.000617057579160507,0.0006133761239317986,0.10851642707243535,0.0006476561565250773,0.000828558544071032,0.08540614488674927,0.0005077879864295394,0.003640340972011344,0.08438159661107625,0.0004858417885660403,2.88,0.0,0.05043928791299638,0.12499875142757062,0.07850158539823769
0.094,0.0,0.0,0.00014137527890869416,0.11315773802614751,0.0006781649953811878,0.002092458616798839,0.11092790322960058,0.0006537925801385819,0.0036918191966125407,0.08905901557620347,0.0005135877031586826,0.0001951648169304741,0.11315773802614751,0.0006778519478129447,0.0016644295841418562,0.10959719111130259,0.0006482266988943478,0.004981103041771224,0.10959719111130259,0.0006295637920533195,0.0006548090013758182,0.11092790322960058,0.0006618871626340127,0.0008847546551556445,0.08730405921756593,0.0005188530040409694,0.003882864786173695,0.0862567432024335,0.000495698413382533,2.944,0.0,0.050565054763264096,0.12499871502351964,0.07850162891099294
0.096,0.0,0.0,0.00015311718857980317,0.1156176888528029,0.0006928578814433652,0.0022280391582457666,0.11333937938676582,0.0006674815246198019,0.0039324406554715205,0.0909950811322079,0.0005238195716135721,0.00020852751507162374,0.1156176888528029,0.0006925351442152345,0.0017740573781569236,0.111979738744157,0.0006618918549600909,0.005305599370878829,0.111979738744157,0.0006419918142143146,0.000698073181977741,0.11333937938676582,0.00067610742231234,0.0009434591470871726,0.08920197354838258,0.0005299033133593617,0.004135733665376489,0.08813188979379075,0.0005054941500457023,3.008,0.0,0.05069082161353181,0.12499867861946866,0.07850167242374818
0.098,0.0,0.0,0.00016548287437927336,0.11807763967945828,0.0007075471349452709,0.0023693293187821624,0.11575085554393105,0.0006811368983141117,0.00418311806431921,0.09293114668821233,0.0005339922361964448,0.00022251904387416037,0.11807763967945828,0.00070721467298632,0.0018883894788142175,0.1143622863770114,0.000675529373993127,0.005643633280537766,0.1143622863770114,0.0006543401220367955,0.0007432089547395103,0.11575085554393105,0.0006903166941717198,0.0010047292084802706,0.09109988787919923,0.0005409385723926724,0.00439914298834813,0.09000703638514801,0.0005152278163186291,3.072,0.0,0.05081658846379953,0.12499864221541768,0.07850171593650343
0.1,0.0,0.0,0.000178491018401523,0.12053759050611365,0.0007222326457904062,0.002516443216421784,0.11816233170109627,0.0006947580142938847,0.004444038585519845,0.09486721224421675,0.0005441045650793852,0.000237157241291688,0.12053759050611365,0.000721890428773437,0.0020075239508312356,0.11674483400986581,0.0006891386671863096,0.005995454511789505,0.11674483400986581,0.0006666072043759682,0.0007902566676029444,0.11816233170109627,0.0007045147364781407,0.0010686222204347887,0.09299780221001588,0.0005519584380092137,0.004673286441691323,0.09188218297650526,0.0005248982399289428,3.136,0.0,0.050942355314067246,0.1249986058113667,0.07850175944925868
0.10200000000000001,0.0,0.0,0.00019216064172539803,0.12299754133276904,0.0007369143018862051,0.0026694945915408936,0.12057380785826151,0.0007083441878510383,0.0047153878783345185,0.09680327780022117,0.0005541554352882079,0.00025246022994352297,0.12299754133276904,0.0007365623045488642,0.0021315587865321315,0.11912738164272021,0.000702719146151334,0.00636131065017167,0.11912738164272021,0.0006787915627855843,0.0008392567287817139,0.12057380785826151,0.0007187013071439514,0.0011351957589816222,0.09489571654083254,0.0005629625659223865,0.004958355988814265,0.09375732956786251,0.0005345042587570271,3.2,0.0,0.05106812216433496,0.12499856940731571,0.07850180296201392
0.10400000000000001,0.0,0.0,0.0002065111106733362,0.12545749215942442,0.0007515919891061942,0.002828596799174466,0.12298528401542674,0.0007218947365433151,0.004997350071681873,0.0987393433562256,0.0005641437328673465,0.00026844642259346634,0.12545749215942442,0.0007512301915768854,0.0022605919031948338,0.12150992927557462,0.0007162702229342549,0.0067414470870056035,0.12150992927557462,0.0006908917117524176,0.000890249608097495,0.12298528401542674,0.0007328761637198702,0.0012045075974282317,0.09679363087164919,0.0005739506106760055,0.005254541839166057,0.09563247615921976,0.000544044721022433,3.2640000000000002,0.0,0.05119388901460268,0.12499853300326473,0.07850184647476917
0.106,0.0,0.0,0.00022156214302243034,0.1279174429860798,0.0007662655912524389,0.002993862801322325,0.12539676017259196,0.000735408980240505,0.0052901077371453895,0.10067540891223002,0.0005740683530432889,0.00028513452760071413,0.1279174429860798,0.000765893979380918,0.0023947211403307057,0.12389247690842903,0.0007297913100314052,0.007136106981057812,0.12389247690842903,0.0007029061789285405,0.0009432758383203098,0.12539676017259196,0.0007470390633869668,0.001276615708602178,0.09869154520246584,0.0005849222256302257,0.005562032417781799,0.097507622750577,0.0005535184854684657,3.3280000000000003,0.0,0.051319655864870396,0.12499849659921375,0.07850188998752441
0.108,0.0,0.0,0.00023733381416655123,0.13037739381273517,0.0007809349900182764,0.003165405159265463,0.12780823632975719,0.0007488862411706091,0.005593841862231626,0.10261147446823443,0.0005839282003865342,0.0003025435543423569,0.13037739381273517,0.0007805535557108068,0.002534044256895735,0.12627502454128342,0.0007432818204057163,0.007545531220581867,0.12627502454128342,0.0007148335053613537,0.0009983760165130598,0.12780823632975719,0.0007611897629486212,0.0013515782669910456,0.10058945953328248,0.0005958770629480818,0.005881014335142781,0.09938276934193425,0.0005629244215449147,3.392,0.0,0.05144542271513811,0.12499846019516277,0.07850193350027966
0.11,0.0,0.0,0.0002538465632287,0.13283734463939056,0.0007956000649513441,0.003343336025892779,0.13021971248692243,0.0007623258439659418,0.005908731823883741,0.10454754002423886,0.0005937221889720434,0.00032069281860692197,0.13283734463939056,0.0007952088065102892,0.002678658928432258,0.1286575721741378,0.0007567411675034524,0.00796995838574725,0.1286575721741378,0.0007266722457213357,0.0010555908053802516,0.13021971248692243,0.0007753280188224562,0.001429453650777153,0.10248737386409913,0.0006068147735826486,0.006211672357357094,0.1012579159332915,0.0005722614095888923,3.456,0.0,0.05157118956540583,0.12499842379111178,0.07850197701303491
0.112,5.0,2.6701752165405344,0.0002711211991227687,0.13529729546604594,0.0008102606934169035,0.0035277671380384928,0.13263118864408766,0.0007757271157091692,0.006234955362254576,0.10648360558024328,0.0006034492425381572,0.0003366406870923656,0.13529729546604594,0.0008098596158846341,0.002831405385834472,0.13104011980699223,0.00077016876527136,0.008409734021047456,0.13104011980699223,0.0007384209685274699,0.0011149609346209112,0.13263118864408766,0.0007894535870322444,0.001510300443765482,0.10438528819491578,0.0006177350072648319,0.00655418937666597,0.10313306252464875,0.00058152834100375,3.52,0.0,0.05168429394862402,0.12499797572512826,0.07850218615344894
0.114,5.0,2.3726557350921693,0.00028917890656389683,0.1377572462927013,0.0008249167505614713,0.0037188098088304813,0.13504266480125288,0.0007890893859792864,0.0065726885547435195,0.1084196711362477,0.0006131082946439588,0.0003447771506083208,0.1377572462927013,0.0008245236336336538,0.002997595319634911,0.13342266743984663,0.0007835475723240729,0.008865299852746297,0.13342266743984663,0.0007500776005127951,0.0011765272022856805,0.13504266480125288,0.0008035662231997918,0.001594177437203277,0.10628320252573244,0.0006286374124918017,0.006908746382281056,0.105008209116006,0.0005907241184360402,3.584,0.0,0.05178491531627111,0.12499730443011625,0.07850259513310219
0.116,5.0,2.041197681653943,0.0003080412520266208,0.1402171971193567,0.0008395681092767568,0.003916574920049793,0.13745414095841813,0.0008024119868975258,0.0069221057903013665,0.11035573669225213,0.0006226982888250516,0.00034811417534285325,0.1402171971193567,0.0008392345198124904,0.0031745546980058784,0.13580521507270105,0.0007968457185183968,0.009336777145198493,0.13580521507270105,0.0007616394913197284,0.0012403304761380801,0.13745414095841813,0.0008176656825367947,0.0016811436314898083,0.10818111685654909,0.0006395216365160749,0.007275522431557791,0.10688335570736325,0.0005998476559504932,3.648,0.0,0.05186156110886221,0.12499629932726695,0.07850318448346001
0.11800000000000001,5.0,1.7147926096481438,0.00032773018965002277,0.14267714794601208,0.0008542146401639127,0.004121172914501599,0.13986561711558335,0.0008156942531732013,0.007283379744007288,0.11229180224825656,0.0006322181787477312,0.00034950836530793576,0.14267714794601208,0.0008539742026240153,0.0033597529969290434,0.13818776270555544,0.0008100792480452974,0.009824290712317838,0.13818776270555544,0.0007731059133621417,0.001306411695019923,0.13986561711558335,0.0008317517198366715,0.0017712582377748096,0.11007903118736574,0.0006503873253352556,0.007654694621509987,0.10875850229872051,0.0006088978792029763,3.712,0.0,0.051921936841519016,0.12499551839390953,0.07850387246674237
0.12,5.0,1.4581004397914648,0.00034826806708909464,0.14513709877266748,0.0008688562114981048,0.004332713788397838,0.1422770932727486,0.000828935522149482,0.007656681351922022,0.11422786780426099,0.0006416669283615221,0.00034924916113864923,0.14513709877266748,0.0008687255424441572,0.003553037191436716,0.14057031033840986,0.0008232633440488849,0.010328057804101096,0.14057031033840986,0.0007844761177565522,0.0013748118702208544,0.1422770932727486,0.0008458240894663721,0.0018645806794441386,0.1119769455181824,0.0006612341236824455,0.008046438060670654,0.11063364889007776,0.0006178737256114067,3.7760000000000002,0.0,0.0519684572368617,0.12499519899781296,0.07850459517085846
0.122,4.0,1.2294798879612878,0.00036967763131154287,0.14759704959932282,0.0008834926891934024,0.004551307083751823,0.1446885694299138,0.0008421351338490957,0.00804217978622134,0.1161639333602654,0.0006510435120500603,0.0003492448182359957,0.14759704959932282,0.0008834868026291051,0.0037527549457963692,0.14295285797126425,0.0008363989246789653,0.010848233496809544,0.14295285797126425,0.000795748801002979,0.0014455720868519924,0.1446885694299138,0.0008598825453581577,0.001961170593491237,0.11387485984899903,0.0006720616750173293,0.008450925841304033,0.112508795481435,0.0006267741445245861,3.84,0.0,0.05200333635136786,0.12499527257435071,0.07850532460902802
0.124,4.0,1.037112660438438,0.0003919820343392691,0.15005700042597822,0.0008981239367680001,0.004777061880785076,0.14710004558707904,0.0008552924310199633,0.008440042430613765,0.11809999891626982,0.0006603469147802909,0.00035131873419517475,0.15005700042597822,0.0008982465336464533,0.003957332601273272,0.14533540560411864,0.0008494959039499336,0.011384973507449036,0.14533540560411864,0.0008069230326438546,0.0015187335052236368,0.14710004558707904,0.0008739268410013622,0.0020610878317729956,0.11577277417981569,0.0006828696215179467,0.008868329011973748,0.11438394207279225,0.0006355980973889293,3.904,0.0,0.05202832638882351,0.12499556878630456,0.07850598431914108
0.126,5.0,0.8776683926423431,0.0004152048389337715,0.1525169512526336,0.000912749815309766,0.005010086790346649,0.14951152174424426,0.0008684067591807551,0.008850434856046521,0.12003606447227425,0.0006695761322499629,0.0003560837453325804,0.1525169512526336,0.0009129937951106306,0.004166317927456878,0.14771795323697307,0.0008625637238141988,0.011938475646533823,0.14771795323697307,0.0008179978783771441,0.0015943373622270094,0.14951152174424426,0.0008879567294341237,0.002164392462148664,0.11767068851063234,0.0006936576040731561,0.00929881655047192,0.1162590886641495,0.0006443445579130544,3.968,0.0,0.052044947034769855,0.12499596559231758,0.0785065584516054
0.128,5.0,0.7285140295251286,0.00043937002422472207,0.154976902079289,0.0009273701834421314,0.0052504899463452215,0.1519229979014095,0.0008814774666663772,0.009273520796703594,0.12197213002827867,0.000678730171033393,0.0003637189652011412,0.154976902079289,0.0009277249100037385,0.004379660736683711,0.15010050086982746,0.0008756050976542236,0.012508951065102882,0.15010050086982746,0.0008289721513397618,0.001672424972719983,0.1519229979014095,0.0009019719632350951,0.002271144769500476,0.11956860284144899,0.0007044252622758019,0.009742555337114009,0.11813423525550676,0.000653012512230209,4.032,0.0,0.052054560607769806,0.12499636630312738,0.07850708746859912
0.13,5.0,0.5982757343635399,0.0004645019912809849,0.15743685290594436,0.0009419848972903179,0.005498378998194242,0.15433447405857473,0.0008945039046733771,0.009709462126299773,0.12390819558428309,0.0006878080487254769,0.0003741141280597172,0.15743685290594436,0.0009424388036444592,0.004597579229393862,0.15248304850268188,0.000888620326595989,0.01309661887963484,0.15248304850268188,0.000839844584625474,0.001753037730916755,0.15433447405857473,0.0009159722945151285,0.002381405256634688,0.12146651717226564,0.000715172234416591,0.010199710128404108,0.12000938184686401,0.0006616009590585001,4.096,0.0,0.05205831987758129,0.12499670386529618,0.0785075432964098
0.132,4.0,0.4807121888507775,0.0004906255686233501,0.15989680373259976,0.0009565938104479127,0.005753861103270386,0.15674595021573998,0.0009074854273052744,0.010158418834674455,0.12584426114028752,0.0006968087940839265,0.0003871146854009779,0.15989680373259976,0.0009571361376272404,0.004820332994489033,0.15486559613553627,0.0009016081014368545,0.013701697091334956,0.15486559613553627,0.0008506138635354086,0.0018362171117814112,0.15674595021573998,0.0009299574749089394,0.0024952346450617707,0.1233644315030823,0.0007258981574786857,0.010670443531075297,0.12188452843822126,0.0006701089098589029,4.16,0.0,0.0520573101117983,0.1249969348373752,0.07850795430938366
0.134,4.0,0.3876405443592904,0.0005177660176782693,0.16235675455925513,0.0009711967739437908,0.006017042919385633,0.1591574263729052,0.0009204213916178089,0.01062054900468898,0.12778032669629194,0.0007057314471697049,0.0004021921590856531,0.16235675455925513,0.0009718178392431249,0.0050485283070060925,0.1572481437683907,0.0009145668646434099,0.014324414727947392,0.1572481437683907,0.0008612786800623345,0.001922004672425327,0.1591574263729052,0.0009439272555667427,0.002612693875654516,0.12526234583389895,0.0007366026671330231,0.011154915976509649,0.1237596750295785,0.0006785353889910193,4.224,0.0,0.05205240268761433,0.12499709511931847,0.0785083138087617
