t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt
0.08,0.0,0.0,0.0001117172308406455,0.09593808223955985,0.0005750094208770121,0.001260164049893117,0.09404757012944398,0.0005572826165556818,0.002271474732429776,0.07550655668417251,0.000440412622785445,0.00011779202416732355,0.09593808223955985,0.0005749753926228069,0.001020504138251785,0.09291935768132176,0.000551846310462841,0.0030672683093274163,0.09291935768132176,0.0005404651280094335,0.0004009871341577114,0.09404757012944398,0.0005620579210171885,0.0005408789047016106,0.07401865890184937,0.0004411080186789802,0.002391298001754591,0.07313071706293275,0.0004254908010188963,2.496,0.0
0.082,0.0,0.0,0.0001207370226735303,0.09839803306621522,0.0005897178950122475,0.0013579851398336854,0.0964590462866092,0.0005711932934202965,0.0024470033731451703,0.07744262224017694,0.000451026885046483,0.00012722962136443514,0.09839803306621522,0.0005896814462522874,0.0010999531519885278,0.09530190531417616,0.0005656884070555462,0.0033041670898866205,0.09530190531417616,0.0005534078220290925,0.0004322751278463756,0.0964590462866092,0.0005763483549147089,0.0005832152451157412,0.07591657323266603,0.00045225416596778647,0.0025759451492414643,0.07500586365429,0.00043568739391521244,2.56,0.0
0.084,0.0,0.0,0.00013025419671013533,0.10085798389287061,0.0006044234812211826,0.001460714388015981,0.09887052244377444,0.0005850752238236445,0.0026312369560326492,0.07937868779618136,0.00046159010653821716,0.0001371786883747917,0.10085798389287061,0.0006043845256290371,0.001183418201495667,0.09768445294703057,0.0005795069987702522,0.0035527982368686534,0.09768445294703057,0.0005662817151428637,0.00046515385434986825,0.09887052244377444,0.0005906294838955683,0.0006277207276983031,0.07781448756348268,0.0004633876339102016,0.0027697313315428783,0.07688101024564725,0.00044583039057843475,2.624,0.0
0.08600000000000001,0.0,0.0,0.00014028510212652192,0.103317934719526,0.0006191260831368952,0.0015684685587292332,0.10128199860093967,0.0005989277052775422,0.0028243723520261985,0.08131475335218578,0.0004721010983769188,0.00014765522612204511,0.103317934719526,0.0006190845361869073,0.0012709977894070083,0.10006700057988498,0.0005933014942703359,0.0038134254658951493,0.10006700057988498,0.0005790852140580979,0.0004996632767707782,0.10128199860093967,0.0006049010684795388,0.0006744514429188124,0.07971240189429933,0.0004745080869996062,0.0029728614113617505,0.0787561568370045,0.0004559185530327698,2.688,0.0
0.088,0.0,0.0,0.00015084638275664186,0.10577788554618138,0.0006338256026643292,0.0016813640913704454,0.1036934747581049,0.000612750037196254,0.0030266051266703248,0.08325081890819021,0.0004825586793369841,0.0001586754811104602,0.10577788554618138,0.000633781381920356,0.0013627903627340407,0.10244954821273938,0.0006070713025399943,0.004086310617974959,0.10244954821273938,0.0005918167364810654,0.0005358434092463415,0.1036934747581049,0.0006191628688880048,0.0007234636570459957,0.08161031622511598,0.000485615188693183,0.003185538751764143,0.08063130342836176,0.000465950652102,2.7520000000000002,0.0
0.09,0.0,0.0,0.00016195498368657167,0.10823783637283674,0.0006485219399404806,0.0017995170926352292,0.10610495091527011,0.000626541520943398,0.003238129511294787,0.08518688446419462,0.0004929616760251458,0.00017025595108321643,0.10823783637283674,0.0006484749653503577,0.001458894310655078,0.10483209584559378,0.0006208158328971584,0.004371713618363679,0.10483209584559378,0.0006044747113657129,0.0005737343182558019,0.10610495091527011,0.0006334146450361427,0.0007748138151593796,0.08350823055593262,0.0004967086013933198,0.0034079651834028587,0.082506450019719,0.00047592546760772916,2.816,0.0
0.092,0.0,0.0,0.00017362815780661193,0.11069778719949212,0.0006632149932948333,0.0019230433287172265,0.10851642707243535,0.0006403014598788008,0.0034591383744040694,0.08712295002019904,0.0005033089230534255,0.00018241339065673548,0.11069778719949212,0.0006631651874904535,0.0015594079622446317,0.10721464347844818,0.0006345344950067586,0.004669892435749338,0.10721464347844818,0.000617057579160507,0.0006133761239317986,0.10851642707243535,0.0006476561565250773,0.000828558544071032,0.08540614488674927,0.0005077879864295394,0.003640340972011344,0.08438159661107625,0.0004858417885660403,2.88,0.0
0.094,0.0,0.0,0.00018588347232035069,0.11315773802614751,0.0006779046592100454,0.002052058217516356,0.11092790322960058,0.0006540291594053001,0.0036898231932862395,0.08905901557620347,0.0005135992632107964,0.00019516481693047406,0.11315773802614751,0.0006778519478129447,0.0016644295841418558,0.10959719111130259,0.0006482266988943478,0.004981103041771224,0.10959719111130259,0.0006295637920533195,0.0006548090013758182,0.11092790322960058,0.0006618871626340127,0.0008847546551556445,0.08730405921756593,0.0005188530040409694,0.003882864786173695,0.0862567432024335,0.000495698413382533,2.944,0.0
0.096,0.0,0.0,0.00019873881520979754,0.1156176888528029,0.0006925908322828953,0.002186676820856119,0.11333937938676582,0.0006677239270154968,0.003930374025845793,0.0909950811322079,0.00052383154763353,0.00020852751507162372,0.1156176888528029,0.0006925351442152345,0.0017740573781569232,0.111979738744157,0.0006618918549600909,0.005305599370878829,0.111979738744157,0.0006419918142143146,0.000698073181977741,0.11333937938676582,0.00067610742231234,0.0009434591470871726,0.08920197354838258,0.0005299033133593617,0.004135733665376489,0.08813188979379075,0.0005054941500457023,3.008,0.0
0.098,0.0,0.0,0.00021221240165570363,0.11807763967945828,0.000707273405185491,0.0023270138367102082,0.11575085554393105,0.0006813850723384496,0.00418097948266505,0.09293114668821233,0.0005340046359741992,0.00022251904387416034,0.11807763967945828,0.00070721467298632,0.0018883894788142169,0.1143622863770114,0.000675529373993127,0.005643633280537766,0.1143622863770114,0.0006543401220367955,0.0007432089547395103,0.11575085554393105,0.0006903166941717198,0.0010047292084802706,0.09109988787919923,0.0005409385723926724,0.00439914298834813,0.09000703638514801,0.0005152278163186291,3.072,0.0
0.1,0.0,0.0,0.00022632278041219027,0.12053759050611365,0.0007219522686267477,0.002473183591438655,0.11816233170109627,0.0006950119071863165,0.0044418266992986314,0.09486721224421675,0.0005441173965693103,0.00023715724129168796,0.12053759050611365,0.000721890428773437,0.002007523950831235,0.11674483400986581,0.0006891386671863096,0.005995454511789505,0.11674483400986581,0.0006666072043759682,0.0007902566676029444,0.11816233170109627,0.0007045147364781407,0.0010686222204347887,0.09299780221001588,0.0005519584380092137,0.004673286441691323,0.09188218297650526,0.0005248982399289428,3.136,0.0
0.10200000000000001,0.0,0.0,0.0002410888401348177,0.12299754133276904,0.000736627311314141,0.0026253000320337633,0.12057380785826151,0.0007086037456009371,0.004713101308805498,0.09680327780022117,0.0005541687066055353,0.0002524602299435229,0.12299754133276904,0.0007365623045488642,0.002131558786532131,0.11912738164272021,0.000702719146151334,0.00636131065017167,0.11912738164272021,0.0006787915627855843,0.0008392567287817139,0.12057380785826151,0.0007187013071439514,0.0011351957589816222,0.09489571654083254,0.0005629625659223865,0.004958355988814265,0.09375732956786251,0.0005345042587570271,3.2,0.0
0.10400000000000001,0.0,0.0,0.0002565298156612339,0.12545749215942442,0.0007512984199157376,0.002783476718376075,0.12298528401542674,0.0007221599039003579,0.004994987414522993,0.0987393433562256,0.0005641574522845206,0.0002684464225934663,0.12545749215942442,0.0007512301915768854,0.0022605919031948333,0.12150992927557462,0.0007162702229342549,0.0067414470870056035,0.12150992927557462,0.0006908917117524176,0.000890249608097495,0.12298528401542674,0.0007328761637198702,0.0012045075974282317,0.09679363087164919,0.0005739506106760055,0.005254541839166057,0.09563247615921976,0.000544044721022433,3.2640000000000002,0.0
0.106,0.0,0.0,0.0002726652942435517,0.1279174429860798,0.0007659654790225114,0.002947826815500615,0.12539676017259196,0.0007356797007252953,0.005287667563087309,0.10067540891223002,0.0005740825289862422,0.0002851345276007141,0.1279174429860798,0.000765893979380918,0.0023947211403307052,0.12389247690842903,0.0007297913100314052,0.007136106981057812,0.12389247690842903,0.0007029061789285405,0.0009432758383203098,0.12539676017259196,0.0007470390633869668,0.001276615708602178,0.09869154520246584,0.0005849222256302257,0.005562032417781799,0.097507622750577,0.0005535184854684657,3.3280000000000003,0.0
0.108,0.0,0.0,0.0002895152217316113,0.13037739381273517,0.0007806283711109497,0.0031184630858736673,0.12780823632975719,0.0007491624570855395,0.005591322717704711,0.10261147446823443,0.0005839428414308827,0.00030254355434235686,0.13037739381273517,0.0007805535557108068,0.0025340442568957348,0.12627502454128342,0.0007432818204057163,0.007545531220581867,0.12627502454128342,0.0007148335053613537,0.0009983760165130598,0.12780823632975719,0.0007611897629486212,0.0013515782669910456,0.10058945953328248,0.0005958770629480818,0.005881014335142781,0.09938276934193425,0.0005629244215449147,3.392,0.0
0.11,0.0,0.0,0.00030709990870629513,0.13283734463939056,0.0007952869765059537,0.0032954978816803365,0.13021971248692243,0.0007626074964062927,0.005906132231677869,0.10454754002423886,0.0005937373038392049,0.00032069281860692186,0.13283734463939056,0.0007952088065102892,0.0026786589284322577,0.1286575721741378,0.0007567411675034524,0.00796995838574725,0.1286575721741378,0.0007266722457213357,0.0010555908053802516,0.13021971248692243,0.0007753280188224562,0.001429453650777153,0.10248737386409913,0.0006068147735826486,0.006211672357357094,0.1012579159332915,0.0005722614095888923,3.456,0.0
0.112,0.0,0.0,0.00032544003656206823,0.13529729546604594,0.0008099411733440379,0.0034790431371231494,0.13263118864408766,0.0007760141445744439,0.006232273822191543,0.10648360558024328,0.0006034648400913925,0.0003396019479584133,0.13529729546604594,0.0008098596158846341,0.0028286627441402464,0.13104011980699223,0.00077016876527136,0.008409624711461545,0.13104011980699223,0.0007384209685274699,0.0011149609346209112,0.13263118864408766,0.0007894535870322444,0.001510300443765482,0.10438528819491578,0.0006177350072648319,0.00655418937666597,0.10313306252464875,0.00058152834100375,3.52,0.0
0.114,0.0,0.0,0.00034455666353793097,0.1377572462927013,0.0008245908375368354,0.0036692103607319578,0.13504266480125288,0.0007893817299847783,0.006569923544361872,0.1084196711362477,0.0006131243838843369,0.00035929088707030774,0.1377572462927013,0.0008245058660684574,0.002984153203877216,0.13342266743984663,0.0007835640281742383,0.008864764050592371,0.13342266743984663,0.0007500782563703106,0.0011765272022856805,0.13504266480125288,0.0008035662231997918,0.001594177437203277,0.10628320252573244,0.0006286374124918017,0.006908746382281056,0.105008209116006,0.0005907241184360402,3.584,0.0
0.116,0.0,0.0,0.000364471230695975,0.1402171971193567,0.0008392358427349126,0.0038661106276854018,0.13745414095841813,0.000802709583586117,0.0069192557655534375,0.11035573669225213,0.0006227148788873416,0.00037977990302896466,0.1402171971193567,0.0008391474373937183,0.0031452277150858248,0.13580521507270105,0.0007969263712129431,0.009335607837595284,0.13580521507270105,0.0007616427061326521,0.0012403304761380803,0.13745414095841813,0.0008176656825367947,0.0016811436314898083,0.10818111685654909,0.0006395216365160749,0.007275522431557791,0.10688335570736325,0.0005998476559504932,3.648,0.0
0.11800000000000001,0.0,0.0,0.00038520556784674766,0.14267714794601208,0.0008538760602918966,0.004069854572144202,0.13986561711558335,0.0008159970389273876,0.007280443139968255,0.11229180224825656,0.0006322352788962188,0.0004010895906059133,0.14267714794601208,0.0008537842082578988,0.0033119835896482652,0.13818776270555544,0.0008102552099428178,0.00982238505255389,0.13818776270555544,0.0007731129292077609,0.0013064116950199233,0.13986561711558335,0.0008317517198366715,0.0017712582377748096,0.11007903118736574,0.0006503873253352556,0.007654694621509987,0.10875850229872051,0.0006088978792029763,3.712,0.0
0.12,0.0,0.0,0.0004067818994206353,0.14513709877266748,0.0008685113592289245,0.004280552379596543,0.1422770932727486,0.0008292434322036263,0.007653656583510769,0.11422786780426099,0.0006416845479857564,0.00042324087749848,0.14513709877266748,0.0008684160550923694,0.0034845180406665724,0.14057031033840986,0.0008235499604925696,0.010325322185638289,0.14057031033840986,0.0007844875517151358,0.0013748118702208547,0.1422770932727486,0.0008458240894663721,0.0018645806794441386,0.1119769455181824,0.0006612341236824455,0.008046438060670654,0.11063364889007776,0.0006178737256114067,3.7760000000000002,0.0
0.122,0.0,0.0,0.0004292228502844893,0.14759704959932282,0.0008831416061994131,0.004498313779215822,0.1446885694299138,0.0008424481023019035,0.00803906524893291,0.1161639333602654,0.0006510616606605278,0.0004462550295382225,0.14759704959932282,0.0008830428523309461,0.003662928179167991,0.14295285797126425,0.0008368100395835861,0.010844643201987907,0.14295285797126425,0.0007957652147137558,0.0014455720868519926,0.1446885694299138,0.0008598825453581577,0.001961170593491237,0.11387485984899903,0.0006720616750173293,0.008450925841304033,0.112508795481435,0.0006267741445245861,3.84,0.0
0.124,0.0,0.0,0.0004525514515027255,0.15005700042597822,0.0008977666654541624,0.0047232480362310375,0.14710004558707904,0.0008556103908471792,0.008436836501263199,0.11809999891626982,0.0006603656020040215,0.00047015365586663933,0.15005700042597822,0.0008976644723786401,0.0038473110107345772,0.14533540560411864,0.0008500348645497039,0.011380569507024684,0.14533540560411864,0.0008069445744127844,0.001518733505223637,0.14710004558707904,0.0008739268410013622,0.0020610878317729956,0.11577277417981569,0.0006828696215179467,0.008868329011973748,0.11438394207279225,0.0006355980973889293,3.904,0.0
0.126,0.0,0.0,0.00047679114604213917,0.1525169512526336,0.0009123863988067853,0.004955463944310087,0.14951152174424426,0.0008687296422480794,0.008847135893523858,0.12003606447227425,0.0006695953678260663,0.0004949587140776261,0.1525169512526336,0.0009122807855806018,0.0040377634320562265,0.14771795323697307,0.0008632238533574309,0.01193331991220255,0.14771795323697307,0.0008180243023796903,0.0015943373622270096,0.14951152174424426,0.0008879567294341237,0.002164392462148664,0.11767068851063234,0.0006936576040731561,0.00929881655047192,0.1162590886641495,0.0006443445579130544,3.968,0.0
0.128,0.0,0.0,0.0005019657944196876,0.154976902079289,0.0009270006655994812,0.005195069817956267,0.1519229979014095,0.0008818052037425965,0.009270127142739816,0.12197213002827867,0.0006787499648085288,0.0005206925153261519,0.154976902079289,0.0009268916601912683,0.004234382227406351,0.15010050086982746,0.0008763764246266274,0.012503110601198979,0.15010050086982746,0.0008290030857457494,0.0016724249727199832,0.1519229979014095,0.0009019719632350951,0.002271144769500476,0.11956860284144899,0.0007044252622758019,0.009742555337114009,0.11813423525550676,0.000653012512230209,4.032,0.0
0.13,0.0,0.0,0.0005280996802925014,0.15743685290594436,0.0009416093226691481,0.005442173484918241,0.15433447405857473,0.0008948364254437108,0.009705972106243467,0.12390819558428309,0.0006878284106492597,0.0005473777294026325,0.15743685290594436,0.0009414969623437093,0.004437264065039448,0.15248304850268188,0.0008894919976516532,0.013090155096554376,0.15248304850268188,0.0008398796274088974,0.0017530377309167551,0.15433447405857473,0.0009159722945151285,0.002381405256634688,0.12146651717226564,0.000715172234416591,0.010199710128404108,0.12000938184686401,0.0006616009590585001,4.096,0.0
0.132,0.0,0.0,0.0005552175159893974,0.15989680373259976,0.0009562122243138437,0.0056968822786137765,0.15674595021573998,0.0009078226603849304,0.010154830758278966,0.12584426114028752,0.0006968297342042643,0.0005750373897724796,0.15989680373259976,0.0009560965560191828,0.004646505493509834,0.15486559613553627,0.000902569992422981,0.01369466422676498,0.15486559613553627,0.0008506526462338914,0.0018362171117814114,0.15674595021573998,0.0009299574749089394,0.0024952346450617707,0.1233644315030823,0.0007258981574786857,0.010670443531075297,0.12188452843822126,0.0006701089098589029,4.16,0.0
0.134,0.0,0.0,0.0005833444479831743,0.16235675455925513,0.0009708092222595945,0.005959303030567532,0.1591574263729052,0.0009207632645657484,0.010616861166909818,0.12778032669629194,0.0007057529756280778,0.0006036948985803076,0.16235675455925513,0.0009706903030168958,0.0048622029379108405,0.1572481437683907,0.0009156098296492851,0.01431684609383483,0.1572481437683907,0.0008613208772497542,0.0019220046724253272,0.1591574263729052,0.0009439272555667427,0.002612693875654516,0.12526234583389895,0.0007366026671330231,0.011154915976509649,0.1237596750295785,0.0006785353889910193,4.224,0.0
0.136,0.0,0.0,0.0006125060623029855,0.1648167053859105,0.0009854001656275642,0.006229542062863191,0.16156890253007042,0.0009336575969970174,0.011092219471233455,0.12971639225229636,0.0007145971865123192,0.0006333740316182827,0.1648167053859105,0.0009852780629239812,0.005084452696033787,0.15963069140124508,0.0009286109307800054,0.014956906041292314,0.15963069140124508,0.0008718830718444615,0.0020104420535083413,0.16156890253007042,0.0009578813871458706,0.0027338441091828585,0.1271602601647156,0.0007472853977343665,0.011653285695542373,0.12563482162093575,0.0006868794338665567,4.288,0.0
0.138,0.0,0.0,0.0006427283898860911,0.1672766562125659,0.0009999849009015775,0.006507705180610235,0.16398037868723567,0.0009465050197462349,0.011581059858906438,0.1316524578083008,0.000723361430022404,0.0006640989432581028,0.1672766562125659,0.0009998596930856857,0.005313350934446088,0.1620132390340995,0.0009415727180283943,0.015615046622676714,0.1620132390340995,0.0008823379979568431,0.002101570980643639,0.16398037868723567,0.000971819619802364,0.002858746726724247,0.12905817449553225,0.0007579459823180963,0.012165708693654522,0.12750996821229302,0.0006951400951005039,4.352,0.0
0.14,0.0,0.0,0.0006740379118683026,0.16973660703922128,0.0010145632718960111,0.006793897664425663,0.1663918548444009,0.0009593048979827441,0.012083534543983861,0.1335885233643052,0.0007320447810323927,0.0006958941713460984,0.16973660703922128,0.001014435048575779,0.0055489936844878695,0.1643957866669539,0.0009544946143950468,0.016291467570500068,0.1643957866669539,0.0008926844402656632,0.0021954332658062725,0.1663918548444009,0.0009857417031825435,0.0029874633299484302,0.1309560888263489,0.0007685840525977479,0.01269233872655861,0.12938511480365025,0.0007033164366599744,4.416,0.0
0.14200000000000002,0.0,0.0,0.0007064615648124458,0.17219655786587668,0.0010291351197240504,0.00708822426293095,0.16880333100156614,0.0009720566000228428,0.012599793745076518,0.13552458892030964,0.0007406463262579546,0.000728784642060948,0.17219655786587668,0.0010290039821671834,0.005791476838186485,0.16677833429980832,0.0009673760436919227,0.016986365765689595,0.16677833429980832,0.0009029212003758495,0.002292070808745244,0.16880333100156614,0.0009996473864145592,0.003120055741275559,0.13285400315716556,0.0007791992389633028,0.013233327276181438,0.13126026139500752,0.0007114075360106935,4.48,0.0
0.14400000000000002,0.0,0.0,0.0007400267458741768,0.17465650869253205,0.0010437002827663176,0.0073907891852645615,0.17121480715873136,0.0009847594973748023,0.013129985663829285,0.13746065447631406,0.0007491651643874253,0.0007627956747335068,0.17465650869253205,0.0010435663443028266,0.006040896144088368,0.1691608819326627,0.0009802164305668575,0.017699935207515855,0.1691608819326627,0.0009130470970018387,0.0023915255983990675,0.17121480715873136,0.0010135364180999167,0.003256586003906535,0.1347519174879822,0.0007897911704802399,0.013788823527048317,0.13313540798636478,0.0007194124842611001,4.5440000000000005,0.0
0.146,0.0,0.0,0.0007747613179044972,0.17711645951918742,0.0010582585966398795,0.007701696093610332,0.17362628331589658,0.0009974129647837922,0.013674256463724159,0.13939672003231848,0.0007576004062109352,0.000797952986628247,0.17711645951918742,0.0010581219830667235,0.006297347203007684,0.17154342956551713,0.0009930152005285726,0.018432366984011683,0.17154342956551713,0.0009230609661480076,0.0024938397143147257,0.17362628331589658,0.0010274085463049852,0.003397116381724578,0.13664983181879886,0.0008003594748893539,0.014358974343072808,0.13501055457772201,0.0007273303863040422,4.6080000000000005,0.0
0.148,0.0,0.0,0.0008106936144883246,0.1795764103458428,0.0010728098941676298,0.008021048095742018,0.1760377594730618,0.0010100163802767089,0.014232750249211303,0.1413327855883229,0.0007659511747475924,0.0008342826976858154,0.1795764103458428,0.0010726707441552873,0.006560925463691235,0.1739259771983715,0.001005771779972183,0.019183849242886904,0.1739259771983715,0.0009329616612861589,0.0025990553280699335,0.1760377594730618,0.0010412635185524826,0.0035417093590670167,0.13854774614961549,0.0008109037786073455,0.014943924244756077,0.13688570116907925,0.0007351603609560387,4.672,0.0
0.15,0.0,0.0,0.0008478524449184876,0.18203636117249816,0.001087354005348059,0.008348947737584352,0.17844923563022702,0.00102256912520691,0.014805609045171433,0.14326885114432733,0.0007742166053706962,0.0008718113352262145,0.18203636117249816,0.0010872124708488742,0.006831726218399175,0.1763085248312259,0.0010184855962052078,0.01995456716294372,0.1763085248312259,0.0009427480535300339,0.002707214704698608,0.17844923563022702,0.0010551010818129426,0.0036904276403663355,0.14044566048043214,0.0008214237067281907,0.0155438153867998,0.13876084776043648,0.0007429015410940824,4.736,0.0
